3.5	40	0.000000000000000	1.056914716000000	0.000000000000000	1.083296409000000	0.000000000000000	1.054696892000000	0.000000000000000	1.093164863000000	0.000000000000000	1.046148141000000	0.000000000000000	1.098988834000000	0.000000000000000	1.056687964000000	0.000000000000000	1.045461169000000	0.000000000000000	1.054001165000000	0.000000000000000	1.066754047000000	0.000000000000000	1.088405099000000	0.000000000000000	1.046049026000000	0.000000000000000	1.057649766000000	0.000000000000000	1.074261264000000	0.000000000000000	1.042105170000000	0.000000000000000	1.084236320000000	0.000000000000000	1.079356786000000	0.000000000000000	1.051289672000000	0.000000000000000	1.056506728000000	0.000000000000000	1.069374073000000	0.000000000000000	1.067713097000000	0.000000000000000	1.060494941000000	0.000000000000000	1.085381064000000	0.000000000000000	1.078323058000000	0.000000000000000	1.066386513000000	0.000000000000000	1.069089852000000	0.000000000000000
3.0	39	1.005648555000000	0.000000000000000	0.980527774000000	0.000000000000000	0.994123210600000	0.000000000000000	0.994411978400000	0.000000000000000	1.033874275000000	0.000000000000000	1.017048375000000	0.000000000000000	0.977977061000000	0.000000000000000	0.977871115300000	0.000000000000000	1.016991049000000	0.000000000000000	0.996435955300000	0.000000000000000	0.962220140100000	0.000000000000000	1.009025480000000	0.000000000000000	1.010429434000000	0.000000000000000	0.980820488700000	0.000000000000000	0.981662698400000	0.000000000000000	1.014419691000000	0.000000000000000	0.979640730200000	0.000000000000000	0.987638849400000	0.000000000000000	0.995465397300000	0.000000000000000	1.007517378000000	0.000000000000000	1.009802028000000	0.000000000000000	1.010237028000000	0.000000000000000	1.018995142000000	0.000000000000000	0.998866359400000	0.000000000000000	1.011061384000000	0.000000000000000	1.044262588000000	0.000000000000000	1.017980852000000
2.5	38	0.000000000000000	1.085397864000000	0.000000000000000	1.078267541000000	0.000000000000000	1.102920107000000	0.000000000000000	1.098229658000000	0.000000000000000	1.070749451000000	0.000000000000000	1.078569059000000	0.000000000000000	1.068235249000000	0.000000000000000	1.046305336000000	0.000000000000000	1.081064596000000	0.000000000000000	1.061674065000000	0.000000000000000	1.083892766000000	0.000000000000000	1.066523481000000	0.000000000000000	1.048037302000000	0.000000000000000	1.058401781000000	0.000000000000000	1.078026872000000	0.000000000000000	1.060895382000000	0.000000000000000	1.051390295000000	0.000000000000000	1.077521824000000	0.000000000000000	1.034941009000000	0.000000000000000	1.072342692000000	0.000000000000000	1.056577737000000	0.000000000000000	1.076627008000000	0.000000000000000	1.078596196000000	0.000000000000000	1.063758517000000	0.000000000000000	1.060660442000000	0.000000000000000	1.061212611000000	0.000000000000000
2.0	37	1.023770384000000	0.000000000000000	1.014996062000000	0.000000000000000	0.987778621200000	0.000000000000000	0.995027217300000	0.000000000000000	1.014344940000000	0.000000000000000	0.999139385700000	0.000000000000000	0.989148434700000	0.000000000000000	0.988099345500000	0.000000000000000	0.977630889200000	0.000000000000000	1.001766710000000	0.000000000000000	1.015596084000000	0.000000000000000	0.987549118700000	0.000000000000000	0.993380702300000	0.000000000000000	0.994483565800000	0.000000000000000	1.015441876000000	0.000000000000000	1.035598534000000	0.000000000000000	1.015744666000000	0.000000000000000	1.018655658000000	0.000000000000000	1.019448475000000	0.000000000000000	1.017261128000000	0.000000000000000	0.995531498400000	0.000000000000000	1.020379871000000	0.000000000000000	0.977068219200000	0.000000000000000	1.012545450000000	0.000000000000000	1.031310438000000	0.000000000000000	1.016153922000000	0.000000000000000	1.018562045000000
1.5	36	0.000000000000000	1.102613486000000	0.000000000000000	1.070559496000000	0.000000000000000	1.070078647000000	0.000000000000000	1.091323225000000	0.000000000000000	1.083783139000000	0.000000000000000	1.085343744000000	0.000000000000000	1.054136543000000	0.000000000000000	1.048732050000000	0.000000000000000	1.033963611000000	0.000000000000000	1.081838218000000	0.000000000000000	1.056870443000000	0.000000000000000	1.075427628000000	0.000000000000000	1.070347887000000	0.000000000000000	1.057590499000000	0.000000000000000	1.082648408000000	0.000000000000000	1.069065628000000	0.000000000000000	1.068084784000000	0.000000000000000	1.076194495000000	0.000000000000000	1.083720238000000	0.000000000000000	1.070058175000000	0.000000000000000	1.065590942000000	0.000000000000000	1.089059249000000	0.000000000000000	1.075827134000000	0.000000000000000	1.056308998000000	0.000000000000000	1.081729807000000	0.000000000000000	1.058478922000000	0.000000000000000
1.0	35	1.024454252000000	0.000000000000000	1.007545368000000	0.000000000000000	0.987514373100000	0.000000000000000	0.983512726300000	0.000000000000000	0.998653122200000	0.000000000000000	0.992917028600000	0.000000000000000	1.013384795000000	0.000000000000000	1.008452564000000	0.000000000000000	1.017117473000000	0.000000000000000	1.027919816000000	0.000000000000000	0.996831097700000	0.000000000000000	1.003455337000000	0.000000000000000	1.002921902000000	0.000000000000000	0.998845464800000	0.000000000000000	0.960544616900000	0.000000000000000	0.997410623400000	0.000000000000000	0.977136927200000	0.000000000000000	0.994150129900000	0.000000000000000	0.995051944000000	0.000000000000000	1.032114174000000	0.000000000000000	1.014262316000000	0.000000000000000	1.012738769000000	0.000000000000000	1.015801186000000	0.000000000000000	0.986290220300000	0.000000000000000	1.011362468000000	0.000000000000000	1.031891855000000	0.000000000000000	1.016872571000000
0.5	34	0.000000000000000	1.074640927000000	0.000000000000000	1.072172531000000	0.000000000000000	1.053789043000000	0.000000000000000	1.082783454000000	0.000000000000000	1.091824813000000	0.000000000000000	1.069543794000000	0.000000000000000	1.095473084000000	0.000000000000000	1.063761298000000	0.000000000000000	1.053642842000000	0.000000000000000	1.092025439000000	0.000000000000000	1.065355789000000	0.000000000000000	1.071957565000000	0.000000000000000	1.065126694000000	0.000000000000000	1.072806061000000	0.000000000000000	1.051589607000000	0.000000000000000	1.058172740000000	0.000000000000000	1.053571700000000	0.000000000000000	1.065203828000000	0.000000000000000	1.085710370000000	0.000000000000000	1.057002675000000	0.000000000000000	1.052481259000000	0.000000000000000	1.052210525000000	0.000000000000000	1.076229140000000	0.000000000000000	1.058972249000000	0.000000000000000	1.088637332000000	0.000000000000000	1.076597095000000	0.000000000000000
0.0	33	1.032791852000000	0.000000000000000	1.012552376000000	0.000000000000000	1.008850640000000	0.000000000000000	1.017298798000000	0.000000000000000	1.007044668000000	0.000000000000000	1.013627521000000	0.000000000000000	1.012470073000000	0.000000000000000	1.030656321000000	0.000000000000000	0.994009088200000	0.000000000000000	1.012446991000000	0.000000000000000	1.036761078000000	0.000000000000000	1.002172658000000	0.000000000000000	1.024074735000000	0.000000000000000	1.000000000000000	0.000000000000000	0.999951544800000	0.000000000000000	0.994528284000000	0.000000000000000	0.985289271100000	0.000000000000000	1.005680792000000	0.000000000000000	1.011664279000000	0.000000000000000	1.023506364000000	0.000000000000000	1.012369910000000	0.000000000000000	1.051236913000000	0.000000000000000	1.009074961000000	0.000000000000000	0.991880246700000	0.000000000000000	0.999980586800000	0.000000000000000	1.012982222000000	0.000000000000000	1.027789281000000
-0.5	32	0.000000000000000	1.095878435000000	0.000000000000000	1.072702724000000	0.000000000000000	1.038336993000000	0.000000000000000	1.069829706000000	0.000000000000000	1.066433635000000	0.000000000000000	1.067636312000000	0.000000000000000	1.074407329000000	0.000000000000000	1.050275241000000	0.000000000000000	1.079336543000000	0.000000000000000	1.060979010000000	0.000000000000000	1.083333870000000	0.000000000000000	1.106022354000000	0.000000000000000	1.057207665000000	0.000000000000000	1.060123626000000	0.000000000000000	1.045551801000000	0.000000000000000	1.092781308000000	0.000000000000000	1.058052974000000	0.000000000000000	1.065307297000000	0.000000000000000	1.073639551000000	0.000000000000000	1.082433332000000	0.000000000000000	1.062435125000000	0.000000000000000	1.082189682000000	0.000000000000000	1.033271560000000	0.000000000000000	1.087999219000000	0.000000000000000	1.070828741000000	0.000000000000000	1.065510741000000	0.000000000000000
-1.0	31	1.032143335000000	0.000000000000000	1.022711099000000	0.000000000000000	0.999696231800000	0.000000000000000	0.972453819400000	0.000000000000000	0.993942383400000	0.000000000000000	0.977425669300000	0.000000000000000	1.007660283000000	0.000000000000000	0.964818401500000	0.000000000000000	1.040640585000000	0.000000000000000	1.003727145000000	0.000000000000000	1.010694763000000	0.000000000000000	0.995252395200000	0.000000000000000	1.006325143000000	0.000000000000000	1.009999825000000	0.000000000000000	0.975960934400000	0.000000000000000	1.032695718000000	0.000000000000000	0.994962937100000	0.000000000000000	1.005615602000000	0.000000000000000	0.955197783000000	0.000000000000000	0.998378510800000	0.000000000000000	0.970052292500000	0.000000000000000	0.985176468700000	0.000000000000000	0.995955060100000	0.000000000000000	1.020291111000000	0.000000000000000	1.007897907000000	0.000000000000000	0.962859794300000	0.000000000000000	1.001041017000000
-1.5	30	0.000000000000000	1.102758994000000	0.000000000000000	1.056297396000000	0.000000000000000	1.069005077000000	0.000000000000000	1.096033270000000	0.000000000000000	1.076645826000000	0.000000000000000	1.041939315000000	0.000000000000000	1.054041549000000	0.000000000000000	1.044815171000000	0.000000000000000	1.056189897000000	0.000000000000000	1.112506093000000	0.000000000000000	1.089161757000000	0.000000000000000	1.077883358000000	0.000000000000000	1.062235391000000	0.000000000000000	1.095540642000000	0.000000000000000	1.049758552000000	0.000000000000000	1.056384361000000	0.000000000000000	1.063953272000000	0.000000000000000	1.070287554000000	0.000000000000000	1.078221766000000	0.000000000000000	1.041826029000000	0.000000000000000	1.065000026000000	0.000000000000000	1.074856239000000	0.000000000000000	1.072187979000000	0.000000000000000	1.079257284000000	0.000000000000000	1.100698903000000	0.000000000000000	1.110481086000000	0.000000000000000
-2.0	29	1.008769267000000	0.000000000000000	1.027713858000000	0.000000000000000	1.004554944000000	0.000000000000000	0.997093486500000	0.000000000000000	1.015645007000000	0.000000000000000	1.010588493000000	0.000000000000000	1.021614739000000	0.000000000000000	1.025877920000000	0.000000000000000	1.018687505000000	0.000000000000000	0.985506784200000	0.000000000000000	0.990371703700000	0.000000000000000	0.972127551600000	0.000000000000000	1.004457089000000	0.000000000000000	1.012753167000000	0.000000000000000	1.016173917000000	0.000000000000000	0.979864090300000	0.000000000000000	0.982577403900000	0.000000000000000	0.995310696000000	0.000000000000000	0.978878982400000	0.000000000000000	1.003694497000000	0.000000000000000	0.995293378100000	0.000000000000000	0.989266639300000	0.000000000000000	0.972271411500000	0.000000000000000	0.985497012400000	0.000000000000000	0.973688880700000	0.000000000000000	1.026137360000000	0.000000000000000	0.992277743200000
-2.5	28	0.000000000000000	1.075838961000000	0.000000000000000	1.054500787000000	0.000000000000000	1.088585175000000	0.000000000000000	1.063957446000000	0.000000000000000	1.055347260000000	0.000000000000000	1.047873150000000	0.000000000000000	1.063442266000000	0.000000000000000	1.092169318000000	0.000000000000000	1.070838118000000	0.000000000000000	1.098715126000000	0.000000000000000	1.089140971000000	0.000000000000000	1.064641714000000	0.000000000000000	1.096596948000000	0.000000000000000	1.069785911000000	0.000000000000000	1.072927910000000	0.000000000000000	1.072639134000000	0.000000000000000	1.048495495000000	0.000000000000000	1.063482208000000	0.000000000000000	1.083332191000000	0.000000000000000	1.041007287000000	0.000000000000000	1.043307189000000	0.000000000000000	1.061688385000000	0.000000000000000	1.099090018000000	0.000000000000000	1.084597409000000	0.000000000000000	1.099946097000000	0.000000000000000	1.079700035000000	0.000000000000000
-3.0	27	1.033674592000000	0.000000000000000	0.988347267400000	0.000000000000000	1.005059468000000	0.000000000000000	0.998849743200000	0.000000000000000	0.993367029700000	0.000000000000000	0.996838462900000	0.000000000000000	1.024383199000000	0.000000000000000	1.022655528000000	0.000000000000000	1.006648835000000	0.000000000000000	0.986432210900000	0.000000000000000	0.980469872300000	0.000000000000000	1.000249701000000	0.000000000000000	0.991777582500000	0.000000000000000	1.027029682000000	0.000000000000000	1.026942290000000	0.000000000000000	1.000764298000000	0.000000000000000	0.990546028600000	0.000000000000000	1.030309413000000	0.000000000000000	0.999003660500000	0.000000000000000	0.981288405000000	0.000000000000000	0.997724903600000	0.000000000000000	1.000285062000000	0.000000000000000	1.016001614000000	0.000000000000000	0.991103240400000	0.000000000000000	1.002552938000000	0.000000000000000	1.007086843000000	0.000000000000000	1.033968023000000
-3.5	26	0.000000000000000	1.045534749000000	0.000000000000000	1.061681965000000	0.000000000000000	1.089838026000000	0.000000000000000	1.071733088000000	0.000000000000000	1.064756971000000	0.000000000000000	1.079675082000000	0.000000000000000	1.056197140000000	0.000000000000000	1.067391153000000	0.000000000000000	1.050958336000000	0.000000000000000	1.033274595000000	0.000000000000000	1.065934879000000	0.000000000000000	1.055527083000000	0.000000000000000	1.091748398000000	0.000000000000000	1.052475266000000	0.000000000000000	1.061926498000000	0.000000000000000	1.061459166000000	0.000000000000000	1.085515649000000	0.000000000000000	1.066024852000000	0.000000000000000	1.069633921000000	0.000000000000000	1.073198170000000	0.000000000000000	1.068232298000000	0.000000000000000	1.062218962000000	0.000000000000000	1.075973416000000	0.000000000000000	1.068469934000000	0.000000000000000	1.107362915000000	0.000000000000000	1.078978782000000	0.000000000000000
-4.0	25	1.029835230000000	0.000000000000000	1.042176326000000	0.000000000000000	0.995999279100000	0.000000000000000	1.017352676000000	0.000000000000000	1.036353033000000	0.000000000000000	1.045019264000000	0.000000000000000	0.997967921400000	0.000000000000000	1.007467009000000	0.000000000000000	0.990678040000000	0.000000000000000	1.008170230000000	0.000000000000000	0.997218250800000	0.000000000000000	1.001566701000000	0.000000000000000	1.012549825000000	0.000000000000000	1.005969970000000	0.000000000000000	1.001859206000000	0.000000000000000	0.993159918600000	0.000000000000000	1.010342461000000	0.000000000000000	0.992295794800000	0.000000000000000	0.985065589600000	0.000000000000000	1.001980958000000	0.000000000000000	1.015984042000000	0.000000000000000	0.955056923600000	0.000000000000000	1.001666187000000	0.000000000000000	1.018629068000000	0.000000000000000	0.992543374700000	0.000000000000000	1.013048928000000	0.000000000000000	1.026781106000000
