-3.5	26	0	7873	0	9939	0	10832	0	13891	0	16927	0	21223	0	27791	0	35476	0	49237	0	67863	0	90995	0	122618	0	128912	0	134321	0	122034	0	92741	0	65625	0	49064	0	36451	0	27487	0	22180	0	17951	0	13756	0	11622	0	8776	0	7641	0
-4.0	25	6997	0	7710	0	10710	0	13088	0	14491	0	17978	0	22956	0	28203	0	37298	0	46982	0	60905	0	79035	0	92069	0	96394	0	94382	0	80609	0	61079	0	47933	0	38272	0	29261	0	22396	0	20076	0	16174	0	13081	0	10545	0	9006	0	7389
-4.5	24	0	6482	0	8158	0	9702	0	11628	0	14460	0	17376	0	22419	0	27494	0	33755	0	42794	0	51522	0	65264	0	69445	0	71038	0	67642	0	50526	0	41527	0	34510	0	27640	0	21412	0	17804	0	14372	0	12331	0	10314	0	8078	0	6729	0
-5.0	23	5978	0	7433	0	8262	0	10245	0	14251	0	15387	0	18784	0	21821	0	27956	0	33028	0	38489	0	48046	0	55860	0	57030	0	58523	0	48356	0	40770	0	32760	0	27387	0	22611	0	19151	0	16002	0	13516	0	11605	0	8157	0	7397	0	6793
-5.5	22	0	5574	0	6674	0	8843	0	9916	0	11529	0	14058	0	15956	0	19126	0	24686	0	27976	0	32516	0	42578	0	45030	0	45530	0	42693	0	33118	0	28398	0	24962	0	20697	0	15650	0	14474	0	12001	0	10200	0	8227	0	7214	0	5406	0
-6.0	21	5098	0	7651	0	7649	0	8800	0	10425	0	12456	0	15061	0	15856	0	20488	0	22578	0	26084	0	33597	0	39024	0	40626	0	38507	0	33272	0	26164	0	21417	0	20272	0	16809	0	14983	0	12583	0	11024	0	8927	0	7322	0	6993	0	5500
-6.5	20	0	5460	0	6485	0	7531	0	8389	0	9579	0	11174	0	12587	0	14967	0	17341	0	19419	0	21860	0	30422	0	31071	0	30677	0	30438	0	23745	0	20017	0	17613	0	15383	0	12801	0	10923	0	9686	0	7843	0	7349	0	6220	0	4928	0
-7.0	19	5130	0	5968	0	6223	0	7519	0	8591	0	9883	0	11441	0	13192	0	14882	0	16700	0	18654	0	23054	0	27367	0	28162	0	30207	0	24128	0	18114	0	16124	0	15599	0	13389	0	11880	0	10090	0	8760	0	8032	0	6259	0	6178	0	5512
-7.5	18	0	4332	0	4676	0	5335	0	6277	0	8147	0	8786	0	10390	0	11841	0	13482	0	14461	0	16196	0	22403	0	24370	0	23333	0	23743	0	15982	0	14850	0	12940	0	11921	0	9975	0	10107	0	7856	0	7105	0	6055	0	5231	0	4677	0
-8.0	17	4643	0	3691	0	6314	0	6414	0	7732	0	8596	0	9030	0	10197	0	11703	0	13143	0	14918	0	18993	0	22114	0	23239	0	21652	0	19137	0	13447	0	12154	0	12156	0	10483	0	9602	0	8079	0	6828	0	6897	0	5258	0	6064	0	5197
-8.5	16	0	4289	0	4945	0	4981	0	5707	0	6105	0	6931	0	7977	0	9024	0	9787	0	10761	0	12645	0	18149	0	19019	0	18912	0	18357	0	12779	0	10971	0	10074	0	9216	0	8495	0	7204	0	6421	0	5757	0	5289	0	4244	0	4060	0
-9.0	15	3136	0	4320	0	4958	0	6808	0	6388	0	6957	0	6849	0	7570	0	8936	0	8868	0	10608	0	13408	0	17342	0	18218	0	18285	0	13699	0	10296	0	9043	0	8109	0	8550	0	8478	0	6536	0	5834	0	5731	0	5671	0	5282	0	3976
-9.5	14	0	4202	0	3710	0	4618	0	5154	0	5548	0	6144	0	6611	0	6558	0	7510	0	8562	0	8805	0	14833	0	15272	0	16299	0	15303	0	9834	0	8399	0	7453	0	7602	0	6605	0	6294	0	5343	0	4457	0	4335	0	4163	0	4005	0
-10.0	13	0	0	3613	0	4332	0	5083	0	4761	0	5317	0	5749	0	5922	0	7098	0	7456	0	7340	0	12074	0	14604	0	14912	0	13566	0	10880	0	8532	0	7244	0	7966	0	7288	0	6246	0	5037	0	4901	0	5039	0	4316	0	4483	0	0
-10.5	12	0	0	0	3469	0	2722	0	4054	0	4894	0	4834	0	4471	0	5681	0	6311	0	7217	0	7726	0	12365	0	12751	0	13512	0	12716	0	7571	0	6708	0	6488	0	5742	0	5617	0	4840	0	4709	0	4541	0	4633	0	4383	0	0	0
-11.0	11	0	0	0	0	3194	0	4345	0	4685	0	4407	0	5253	0	6231	0	5934	0	6395	0	5721	0	10575	0	12549	0	12587	0	13047	0	9760	0	5673	0	6754	0	5601	0	7117	0	5598	0	5750	0	5436	0	4129	0	3917	0	0	0	0
-11.5	10	0	0	0	0	0	3674	0	4295	0	3894	0	4632	0	4466	0	4578	0	5073	0	5645	0	6066	0	10280	0	11247	0	11888	0	10954	0	6582	0	5157	0	4953	0	4754	0	5259	0	4569	0	4082	0	3806	0	3308	0	0	0	0	0
-12.0	9	0	0	0	0	0	0	3627	0	4665	0	3568	0	3625	0	5246	0	4769	0	4758	0	5196	0	9667	0	11754	0	11610	0	10900	0	7747	0	4903	0	4790	0	5267	0	5366	0	5395	0	4589	0	4587	0	3950	0	0	0	0	0	0
-12.5	8	0	0	0	0	0	0	0	3778	0	3096	0	3832	0	4536	0	3996	0	5205	0	4452	0	5305	0	9941	0	10421	0	9957	0	9955	0	5756	0	4608	0	5055	0	4002	0	4088	0	4162	0	3904	0	3115	0	0	0	0	0	0	0
-13.0	7	0	0	0	0	0	0	0	0	3897	0	3112	0	3922	0	3714	0	3785	0	4060	0	4864	0	7276	0	10625	0	10373	0	10602	0	8584	0	4918	0	3536	0	4070	0	4410	0	5346	0	4362	0	4093	0	0	0	0	0	0	0	0
-13.5	6	0	0	0	0	0	0	0	0	0	3251	0	3209	0	2902	0	3821	0	3303	0	3358	0	4772	0	8752	0	9385	0	9775	0	8134	0	4700	0	3832	0	3757	0	3816	0	3015	0	3590	0	3026	0	0	0	0	0	0	0	0	0
-14.0	5	0	0	0	0	0	0	0	0	0	0	3036	0	3502	0	3857	0	3669	0	3894	0	3545	0	8180	0	10428	0	10282	0	9820	0	7173	0	3559	0	3802	0	3568	0	4092	0	3624	0	3668	0	0	0	0	0	0	0	0	0	0
-14.5	4	0	0	0	0	0	0	0	0	0	0	0	2708	0	2792	0	3768	0	3387	0	3515	0	4196	0	8682	0	8588	0	8310	0	8392	0	4456	0	3028	0	3595	0	3246	0	3388	0	3004	0	0	0	0	0	0	0	0	0	0	0
-15.0	3	0	0	0	0	0	0	0	0	0	0	0	0	3021	0	3034	0	3275	0	3237	0	2955	0	7299	0	9102	0	8973	0	9025	0	6037	0	4342	0	3409	0	3768	0	4017	0	3751	0	0	0	0	0	0	0	0	0	0	0	0
-15.5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2519	0	3206	0	2973	0	3080	0	3709	0	8200	0	8271	0	7671	0	8041	0	3765	0	2995	0	3016	0	3071	0	2491	0	0	0	0	0	0	0	0	0	0	0	0	0
-16.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2286	0	2038	0	3240	0	4960	0	5939	0	7702	0	8916	0	8976	0	6437	0	3336	0	2658	0	3179	0	2908	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	COL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53
	Xcm	-13.0	-12.5	-12.0	-11.5	-11.0	-10.5	-10.0	-9.5	-9.0	-8.5	-8.0	-7.5	-7.0	-6.5	-6.0	-5.5	-5.0	-4.5	-4.0	-3.5	-3.0	-2.5	-2.0	-1.5	-1.0	-0.5	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0	5.5	6.0	6.5	7.0	7.5	8.0	8.5	9.0	9.5	10.0	10.5	11.0	11.5	12.0	12.5	13.0

Corrected Counts
Ycm	ROW	
16.0	65	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2468.806707299922000	0.000000000000000	2953.738378267855000	0.000000000000000	2334.128723122108000	0.000000000000000	3327.403822800947000	0.000000000000000	5254.506972588438000	0.000000000000000	7127.308572965748000	0.000000000000000	7201.916308812392000	0.000000000000000	8083.802739378794000	0.000000000000000	6572.191462598154000	0.000000000000000	3312.584579557536000	0.000000000000000	3171.253750305425000	0.000000000000000	3411.521554329509000	0.000000000000000	3294.047375095250000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.5	64	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3093.107106110495000	0.000000000000000	2852.408440600459000	0.000000000000000	2810.967225582662000	0.000000000000000	3739.807577857270000	0.000000000000000	3826.049409409912000	0.000000000000000	8278.284319607848000	0.000000000000000	8951.926395540948000	0.000000000000000	9158.523854898748000	0.000000000000000	9213.817110283288000	0.000000000000000	4473.735648732732000	0.000000000000000	4267.239955428232000	0.000000000000000	3607.093402612393000	0.000000000000000	4009.609273873198000	0.000000000000000	3398.188033032722000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.0	63	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3483.075187355747000	0.000000000000000	3151.723007017098000	0.000000000000000	2799.039551048359000	0.000000000000000	3956.984173685690000	0.000000000000000	3796.213842527258000	0.000000000000000	6807.441353574448000	0.000000000000000	9789.651445355072000	0.000000000000000	9922.559640227532000	0.000000000000000	10288.377877562782000	0.000000000000000	7433.695314649178000	0.000000000000000	4315.423497254643000	0.000000000000000	3799.041250947751000	0.000000000000000	3581.282111814863000	0.000000000000000	4062.930452581555000	0.000000000000000	2964.700552233474000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.5	62	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3206.031659209402000	0.000000000000000	3134.207232834664000	0.000000000000000	3896.509203801791000	0.000000000000000	3744.129692333351000	0.000000000000000	3988.140296587553000	0.000000000000000	4655.839182852278000	0.000000000000000	9481.699802934278000	0.000000000000000	9311.021834865452000	0.000000000000000	8708.348005282976000	0.000000000000000	9116.197288925878000	0.000000000000000	4888.596919426222000	0.000000000000000	4011.601582357499000	0.000000000000000	4087.033389558383000	0.000000000000000	3978.330598550715000	0.000000000000000	3520.458564458398000	0.000000000000000	3380.447308637563000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.0	61	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3276.942171891212000	0.000000000000000	4168.312196993520000	0.000000000000000	3768.129679612789000	0.000000000000000	3546.378267839483000	0.000000000000000	3458.814829572151000	0.000000000000000	4096.319557689922000	0.000000000000000	7158.743506181804000	0.000000000000000	10410.763243856834000	0.000000000000000	10446.547882930542000	0.000000000000000	10002.027639925750000	0.000000000000000	8316.477069151186000	0.000000000000000	4942.725472197306000	0.000000000000000	3793.387291165286000	0.000000000000000	4010.597017849737000	0.000000000000000	4516.952354326320000	0.000000000000000	4725.304946956012000	0.000000000000000	3858.777456688704000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.5	60	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3518.510626818715000	0.000000000000000	4279.431717572502000	0.000000000000000	4124.475804041436000	0.000000000000000	3871.678904402425000	0.000000000000000	4067.816098159332000	0.000000000000000	4688.511507738230000	0.000000000000000	4866.079079132862000	0.000000000000000	9593.800447079232000	0.000000000000000	10789.257596013978000	0.000000000000000	10116.641770818318000	0.000000000000000	9766.362086144852000	0.000000000000000	5560.907143749782000	0.000000000000000	4754.295823962782000	0.000000000000000	4448.815975010025000	0.000000000000000	4390.674736787039000	0.000000000000000	4139.842167530319000	0.000000000000000	4079.812227696162000	0.000000000000000	3778.375011864344000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.0	59	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3567.201645134497000	0.000000000000000	3861.951284863683000	0.000000000000000	4108.608719153591000	0.000000000000000	3138.794561794977000	0.000000000000000	4493.384080508312000	0.000000000000000	4462.609148818181000	0.000000000000000	5709.650655773768000	0.000000000000000	8178.150044409454000	0.000000000000000	10631.623572346252000	0.000000000000000	12189.599471336126000	0.000000000000000	11033.393568081100000	0.000000000000000	9242.738047553506000	0.000000000000000	5458.383978519264000	0.000000000000000	5353.848761363784000	0.000000000000000	5073.218734511432000	0.000000000000000	4810.312631042436000	0.000000000000000	4264.488953385237000	0.000000000000000	4755.633522488416000	0.000000000000000	3375.095053865513000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.5	58	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	4177.980342447111000	0.000000000000000	4187.573271060636000	0.000000000000000	3870.150232882213000	0.000000000000000	4391.022857067812000	0.000000000000000	4428.593517154304000	0.000000000000000	4717.703086150338000	0.000000000000000	6254.029394387788000	0.000000000000000	5401.637617147876000	0.000000000000000	11057.408569459460000	0.000000000000000	11285.153970278488000	0.000000000000000	11163.938106039172000	0.000000000000000	11187.687560629842000	0.000000000000000	6629.392607782144000	0.000000000000000	5688.556019461598000	0.000000000000000	5719.904627589482000	0.000000000000000	5769.669653607082000	0.000000000000000	4934.502915559728000	0.000000000000000	5188.885375884448000	0.000000000000000	3933.767381506590000	0.000000000000000	4111.805244884911000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.0	57	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3545.101763905607000	0.000000000000000	4682.307229312730000	0.000000000000000	4622.230394112322000	0.000000000000000	4581.577368029326000	0.000000000000000	5128.309058261274000	0.000000000000000	4869.226408766564000	0.000000000000000	6341.654696972818000	0.000000000000000	6504.586899888948000	0.000000000000000	9418.710678227514000	0.000000000000000	12527.758455078672000	0.000000000000000	13160.125635396248000	0.000000000000000	13169.211628917164000	0.000000000000000	10330.161366028094000	0.000000000000000	6684.480435711298000	0.000000000000000	6088.529499909284000	0.000000000000000	6079.844611640706000	0.000000000000000	5227.312555583246000	0.000000000000000	4757.860247721998000	0.000000000000000	4721.169235436930000	0.000000000000000	4411.026702409261000	0.000000000000000	4621.439345559804000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.5	56	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	4696.771089048970000	0.000000000000000	4287.193442884732000	0.000000000000000	4516.480577178600000	0.000000000000000	5214.700159561012000	0.000000000000000	5646.494535676296000	0.000000000000000	5372.754173059320000	0.000000000000000	6313.957656012592000	0.000000000000000	7093.422350161188000	0.000000000000000	7234.327109506722000	0.000000000000000	13113.242960658538000	0.000000000000000	13599.046181375952000	0.000000000000000	13725.538889103328000	0.000000000000000	13392.619100543628000	0.000000000000000	7701.121908688086000	0.000000000000000	6792.308575637744000	0.000000000000000	7533.649403320184000	0.000000000000000	6151.312145726048000	0.000000000000000	6097.302580748736000	0.000000000000000	6218.575292201818000	0.000000000000000	5017.393045168352000	0.000000000000000	5316.099268636928000	0.000000000000000	4599.997135096650000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.0	55	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	4958.623154343450000	0.000000000000000	4765.345553156498000	0.000000000000000	5258.864757482040000	0.000000000000000	5364.219355000604000	0.000000000000000	5770.784587408132000	0.000000000000000	5730.973002340328000	0.000000000000000	6338.880163818114000	0.000000000000000	7827.115316511800000	0.000000000000000	7581.681653485542000	0.000000000000000	11662.261040422904000	0.000000000000000	14833.465163399826000	0.000000000000000	14354.487500867438000	0.000000000000000	15500.537839965008000	0.000000000000000	13003.142416781330000	0.000000000000000	7726.215202294232000	0.000000000000000	7472.021957166082000	0.000000000000000	6689.845945747772000	0.000000000000000	6468.454885839170000	0.000000000000000	6445.159592315542000	0.000000000000000	5277.607983367036000	0.000000000000000	4702.493497686678000	0.000000000000000	5265.980661355246000	0.000000000000000	5201.486798362878000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
10.5	54	0.000000000000000	0.000000000000000	0.000000000000000	4536.612350420276000	0.000000000000000	4998.959442341706000	0.000000000000000	5073.994227967772000	0.000000000000000	5244.117876015746000	0.000000000000000	6515.491464719256000	0.000000000000000	5704.501746817528000	0.000000000000000	7255.316680674310000	0.000000000000000	6959.830115702002000	0.000000000000000	7747.423412827528000	0.000000000000000	8871.314871283540000	0.000000000000000	15226.360894563764000	0.000000000000000	14826.560160063640000	0.000000000000000	15403.939850152048000	0.000000000000000	15245.428530076460000	0.000000000000000	9577.459338952006000	0.000000000000000	9263.455488371912000	0.000000000000000	7975.364676430720000	0.000000000000000	7298.401920747880000	0.000000000000000	6721.239605611932000	0.000000000000000	6608.021391676222000	0.000000000000000	5686.828203833704000	0.000000000000000	5538.930405427816000	0.000000000000000	4731.260451074386000	0.000000000000000	4291.214598133413000	0.000000000000000	0.000000000000000	0.000000000000000
10.0	53	0.000000000000000	0.000000000000000	4895.780225459392000	0.000000000000000	5489.184359886188000	0.000000000000000	5856.052198193372000	0.000000000000000	5620.687750320732000	0.000000000000000	6625.905654546422000	0.000000000000000	6892.462356422662000	0.000000000000000	7613.390708835912000	0.000000000000000	8010.346607525340000	0.000000000000000	8958.794396763808000	0.000000000000000	9544.776421524538000	0.000000000000000	12984.137155832042000	0.000000000000000	17000.420889664080000	0.000000000000000	17020.626534515200000	0.000000000000000	17116.927022230110000	0.000000000000000	15304.365747430068000	0.000000000000000	9522.391046585992000	0.000000000000000	9007.960984274014000	0.000000000000000	8961.297307125774000	0.000000000000000	8174.722300993764000	0.000000000000000	7007.246236322864000	0.000000000000000	6448.720805240156000	0.000000000000000	5571.616893647950000	0.000000000000000	6015.255602972686000	0.000000000000000	4967.541066882720000	0.000000000000000	5180.309919700038000	0.000000000000000	0.000000000000000
