-1.5	30	0	38496	0	51044	0	63459	0	79205	0	106850	0	152486	0	225204	0	548981	0	3478614	0	3482835	0	3628484	0	3689927	0	3730978	0	3634747	0	3780202	0	3751993	0	3685218	0	3446726	0	528436	0	226492	0	149070	0	108139	0	81609	0	61348	0	48098	0	38064	0
-2.0	29	36907	0	45275	0	59406	0	75836	0	95847	0	128018	0	178350	0	301322	0	2203975	0	3894179	0	3966579	0	4077551	0	3961206	0	3929573	0	3901580	0	4057839	0	4030951	0	3864426	0	2240756	0	309477	0	181850	0	130791	0	100369	0	76261	0	61284	0	45398	0	37981
-2.5	28	0	37819	0	48734	0	59418	0	77549	0	104591	0	143295	0	212306	0	515513	0	3406032	0	3533903	0	3617335	0	3715017	0	3620994	0	3703226	0	3704027	0	3675843	0	3729300	0	3440672	0	513980	0	215133	0	144769	0	106029	0	75915	0	59607	0	46698	0	37654	0
-3.0	27	33022	0	44629	0	55164	0	70466	0	93698	0	123092	0	165302	0	281902	0	2198099	0	3861365	0	3990140	0	3940064	0	3993631	0	3862742	0	3862372	0	3954628	0	3954272	0	3696338	0	2184859	0	302088	0	169936	0	122271	0	89572	0	71296	0	56202	0	43330	0	35340
-3.5	26	0	37323	0	45337	0	54811	0	72858	0	96158	0	127075	0	194082	0	503208	0	3431454	0	3709155	0	3639597	0	3705898	0	3593804	0	3733724	0	3682788	0	3657232	0	3533297	0	3382377	0	486005	0	192536	0	130211	0	96560	0	72392	0	57754	0	43077	0	35445	0
-4.0	25	31784	0	38014	0	52094	0	63061	0	80271	0	102767	0	150634	0	254320	0	2207316	0	3673103	0	3793267	0	3833411	0	3791916	0	3834740	0	3840943	0	3860499	0	3761747	0	3744582	0	2161474	0	257133	0	145927	0	116878	0	84458	0	63393	0	51769	0	40201	0	32212
-4.5	24	0	32469	0	41154	0	51854	0	64083	0	85593	0	111038	0	163175	0	420938	0	3128189	0	3299060	0	3302497	0	3343391	0	3313861	0	3354616	0	3410987	0	3293176	0	3259211	0	3179022	0	430878	0	160477	0	112430	0	82680	0	66151	0	51911	0	39230	0	31836	0
-5.0	23	27648	0	34196	0	42051	0	54231	0	73687	0	88113	0	119424	0	174262	0	544050	0	790053	0	823870	0	832557	0	847150	0	873808	0	900372	0	877329	0	885533	0	849309	0	534885	0	179687	0	121908	0	89907	0	72287	0	55022	0	42413	0	34202	0	28615
-5.5	22	0	26881	0	33114	0	43291	0	53326	0	66295	0	86201	0	110389	0	151088	0	251059	0	291402	0	307098	0	321071	0	327077	0	337476	0	322528	0	313586	0	299395	0	256802	0	165116	0	107912	0	86473	0	67370	0	53839	0	41006	0	34727	0	26123	0
-6.0	21	23396	0	30574	0	36949	0	45109	0	54436	0	70113	0	90061	0	115094	0	154560	0	174489	0	197114	0	217159	0	230500	0	234638	0	223663	0	221012	0	198862	0	167461	0	148799	0	117134	0	90923	0	69814	0	57972	0	45816	0	37331	0	29898	0	23844
-6.5	20	0	23457	0	29631	0	35092	0	44271	0	53387	0	66892	0	81381	0	102117	0	122274	0	136643	0	145417	0	162135	0	165108	0	165127	0	165207	0	156508	0	138161	0	121903	0	102023	0	80734	0	65191	0	53823	0	42972	0	36002	0	29496	0	22677	0
-7.0	19	21514	0	25866	0	29582	0	36016	0	45881	0	54354	0	65804	0	78698	0	94466	0	104316	0	115777	0	125799	0	135644	0	137145	0	144794	0	129324	0	115854	0	106030	0	93881	0	79622	0	67186	0	54922	0	44798	0	36754	0	30489	0	25557	0	21448
-7.5	18	0	19327	0	23881	0	28217	0	34578	0	42863	0	49463	0	60058	0	68392	0	80328	0	87358	0	94517	0	104759	0	109749	0	107779	0	111421	0	95637	0	89891	0	80134	0	71438	0	59153	0	53990	0	42338	0	36005	0	28723	0	23904	0	19893	0
-8.0	17	18032	0	19591	0	26055	0	29329	0	36712	0	42535	0	48883	0	57415	0	63604	0	72865	0	78640	0	88598	0	92003	0	98388	0	92841	0	88168	0	77684	0	71163	0	65057	0	56821	0	49328	0	41214	0	33806	0	30586	0	24248	0	22871	0	19093
-8.5	16	0	17106	0	19938	0	22509	0	26737	0	32135	0	36838	0	42733	0	50701	0	55385	0	61175	0	65641	0	73192	0	76874	0	74281	0	74966	0	66377	0	60027	0	55928	0	51318	0	43551	0	37519	0	31782	0	27750	0	23253	0	19353	0	16762	0
-9.0	15	13987	0	16822	0	20440	0	25344	0	28279	0	32834	0	36248	0	41279	0	45811	0	51645	0	54144	0	59456	0	65416	0	66685	0	67690	0	61191	0	52928	0	49520	0	45434	0	41453	0	38243	0	31741	0	27378	0	23785	0	21021	0	18327	0	14794
-9.5	14	0	14386	0	15747	0	19309	0	22316	0	24980	0	28898	0	33069	0	36299	0	40447	0	43408	0	45688	0	54752	0	55664	0	57240	0	56264	0	48149	0	44299	0	40367	0	38230	0	32456	0	28715	0	25149	0	21600	0	18550	0	16504	0	14636	0
-10.0	13	0	0	14697	0	16711	0	19888	0	21689	0	24680	0	27070	0	29019	0	34079	0	36343	0	38081	0	45384	0	48805	0	50866	0	47153	0	44634	0	39989	0	37073	0	36195	0	32136	0	27641	0	24753	0	21263	0	19524	0	16581	0	15123	0	0
-10.5	12	0	0	0	14170	0	14148	0	17255	0	20486	0	21909	0	23808	0	26306	0	29998	0	32766	0	34906	0	40768	0	41507	0	43047	0	42415	0	35094	0	31795	0	29328	0	27008	0	24194	0	22316	0	19724	0	17565	0	16297	0	13894	0	0	0
-11.0	11	0	0	0	0	13239	0	15685	0	18253	0	19851	0	22748	0	24642	0	24761	0	27588	0	27930	0	35483	0	37999	0	39544	0	39015	0	35429	0	27458	0	27783	0	25403	0	25415	0	22904	0	21123	0	19425	0	16252	0	14137	0	0	0	0
-11.5	10	0	0	0	0	0	12673	0	14271	0	15573	0	17849	0	18907	0	19621	0	22771	0	24758	0	25975	0	31663	0	32742	0	33405	0	31237	0	27057	0	23652	0	21811	0	21044	0	20685	0	18027	0	15431	0	14473	0	12674	0	0	0	0	0
-12.0	9	0	0	0	0	0	0	12422	0	14722	0	14914	0	16279	0	19549	0	19855	0	21072	0	21430	0	27772	0	30951	0	29517	0	27891	0	24762	0	22142	0	21294	0	20484	0	19786	0	18542	0	16334	0	15439	0	13627	0	0	0	0	0	0
-12.5	8	0	0	0	0	0	0	0	11888	0	12893	0	14284	0	15254	0	15796	0	18336	0	17869	0	19498	0	25751	0	26074	0	26215	0	25398	0	20993	0	19039	0	18503	0	16648	0	14703	0	15329	0	13588	0	11640	0	0	0	0	0	0	0
-13.0	7	0	0	0	0	0	0	0	0	12677	0	12676	0	14199	0	15205	0	15624	0	16393	0	18050	0	20973	0	24867	0	25084	0	24558	0	22765	0	18030	0	16082	0	15861	0	15708	0	15945	0	14021	0	13148	0	0	0	0	0	0	0	0
-13.5	6	0	0	0	0	0	0	0	0	0	11251	0	11574	0	12277	0	13717	0	13957	0	13887	0	16513	0	20797	0	22572	0	22372	0	20808	0	15975	0	14863	0	13905	0	13513	0	12095	0	11950	0	10888	0	0	0	0	0	0	0	0	0
-14.0	5	0	0	0	0	0	0	0	0	0	0	10954	0	12336	0	12654	0	12796	0	13605	0	13862	0	19518	0	22300	0	22073	0	21477	0	17677	0	13506	0	13538	0	13246	0	13378	0	11641	0	11301	0	0	0	0	0	0	0	0	0	0
-14.5	4	0	0	0	0	0	0	0	0	0	0	0	9436	0	10391	0	11511	0	11710	0	11963	0	13011	0	18589	0	18073	0	17515	0	18308	0	13219	0	11072	0	12067	0	11289	0	11198	0	9868	0	0	0	0	0	0	0	0	0	0	0
-15.0	3	0	0	0	0	0	0	0	0	0	0	0	0	10050	0	10844	0	11104	0	11162	0	11315	0	15954	0	18770	0	18388	0	18176	0	14551	0	12665	0	11313	0	11484	0	11552	0	11267	0	0	0	0	0	0	0	0	0	0	0	0
-15.5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9061	0	9855	0	9674	0	10324	0	11062	0	16101	0	16124	0	15824	0	15941	0	11222	0	9794	0	10111	0	9796	0	8574	0	0	0	0	0	0	0	0	0	0	0	0	0
-16.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8102	0	8104	0	9947	0	11392	0	13448	0	14990	0	16852	0	16233	0	13927	0	10148	0	8854	0	9237	0	9005	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	COL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53
	Xcm	-13.0	-12.5	-12.0	-11.5	-11.0	-10.5	-10.0	-9.5	-9.0	-8.5	-8.0	-7.5	-7.0	-6.5	-6.0	-5.5	-5.0	-4.5	-4.0	-3.5	-3.0	-2.5	-2.0	-1.5	-1.0	-0.5	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0	5.5	6.0	6.5	7.0	7.5	8.0	8.5	9.0	9.5	10.0	10.5	11.0	11.5	12.0	12.5	13.0

Corrected Counts
Ycm	ROW	
16.0	65	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	9214.556288384466000	0.000000000000000	9419.875199675212000	0.000000000000000	8778.109006557372000	0.000000000000000	10389.905345497824000	0.000000000000000	12678.073948760876000	0.000000000000000	14459.143313222464000	0.000000000000000	15220.250979305016000	0.000000000000000	16086.910676121200000	0.000000000000000	13594.003757433992000	0.000000000000000	9728.296201496044000	0.000000000000000	8979.100519180436000	0.000000000000000	9552.509591772326000	0.000000000000000	10221.193578090614000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.5	64	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	10667.511149519466000	0.000000000000000	9812.066042071608000	0.000000000000000	9989.053558520112000	0.000000000000000	11235.897458308688000	0.000000000000000	12184.838923670060000	0.000000000000000	17351.335475840160000	0.000000000000000	18197.672838197170000	0.000000000000000	18306.245645826510000	0.000000000000000	18055.774965813080000	0.000000000000000	12567.577213113278000	0.000000000000000	12107.774834387616000	0.000000000000000	11060.097564975110000	0.000000000000000	11634.591771734524000	0.000000000000000	10907.753438061514000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.0	63	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	11087.962505567594000	0.000000000000000	11638.611910088590000	0.000000000000000	12223.064375490630000	0.000000000000000	14126.717133561876000	0.000000000000000	13968.464756057608000	0.000000000000000	17305.915165902290000	0.000000000000000	21412.392072321740000	0.000000000000000	20912.938989127370000	0.000000000000000	21209.388161600190000	0.000000000000000	18504.332003758780000	0.000000000000000	14672.683692333580000	0.000000000000000	13838.407444497384000	0.000000000000000	12967.199319263550000	0.000000000000000	12838.184740351224000	0.000000000000000	11149.299775001306000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.5	62	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	11992.593228249790000	0.000000000000000	12607.650559567382000	0.000000000000000	13349.677899204368000	0.000000000000000	13362.973840373590000	0.000000000000000	13871.123054968298000	0.000000000000000	15284.770976436534000	0.000000000000000	21552.652391322310000	0.000000000000000	21735.907203671520000	0.000000000000000	20288.732536478850000	0.000000000000000	20690.071847146620000	0.000000000000000	15336.954493667774000	0.000000000000000	14250.335271303066000	0.000000000000000	14076.775041373666000	0.000000000000000	14123.143128626036000	0.000000000000000	12616.443575582196000	0.000000000000000	11939.393248265302000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.0	61	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	12311.643959492636000	0.000000000000000	13990.113176231460000	0.000000000000000	14421.691096467578000	0.000000000000000	15347.742163448056000	0.000000000000000	15575.740722426552000	0.000000000000000	15980.416839870830000	0.000000000000000	20140.415458401440000	0.000000000000000	24280.405387763250000	0.000000000000000	24678.011324985370000	0.000000000000000	23643.651165011180000	0.000000000000000	21526.986145744960000	0.000000000000000	17173.876055547100000	0.000000000000000	15737.378525908324000	0.000000000000000	15209.462372327468000	0.000000000000000	15092.611209686868000	0.000000000000000	14521.981667910916000	0.000000000000000	12773.303823892684000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.5	60	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	12942.793759473750000	0.000000000000000	14308.076472458304000	0.000000000000000	15472.202668661512000	0.000000000000000	15952.111271777966000	0.000000000000000	16060.118902416726000	0.000000000000000	17278.366111600680000	0.000000000000000	18394.525257237710000	0.000000000000000	24296.853277339260000	0.000000000000000	25934.410841560080000	0.000000000000000	25268.031003111960000	0.000000000000000	24418.409247243140000	0.000000000000000	18699.091130350010000	0.000000000000000	17220.304831047270000	0.000000000000000	16655.936412260680000	0.000000000000000	16850.068580932390000	0.000000000000000	15656.929595386950000	0.000000000000000	14432.962903503012000	0.000000000000000	13261.916102932250000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.0	59	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	13705.376186278742000	0.000000000000000	14533.275490238848000	0.000000000000000	15996.466200795122000	0.000000000000000	15435.135116189466000	0.000000000000000	18470.259049390530000	0.000000000000000	19522.055252208670000	0.000000000000000	21063.586061407500000	0.000000000000000	24318.828508770070000	0.000000000000000	27705.479650837880000	0.000000000000000	28732.380587261130000	0.000000000000000	28148.681458165640000	0.000000000000000	25675.842485371990000	0.000000000000000	20327.036842028450000	0.000000000000000	20253.649717920040000	0.000000000000000	18676.925949869440000	0.000000000000000	17897.109761982910000	0.000000000000000	15850.498521469352000	0.000000000000000	15844.515826316918000	0.000000000000000	13426.716069055960000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.5	58	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	14270.498185279680000	0.000000000000000	15229.826128888998000	0.000000000000000	16101.582453085558000	0.000000000000000	17808.181432496850000	0.000000000000000	18648.737883839640000	0.000000000000000	19361.372570138530000	0.000000000000000	21708.588857704750000	0.000000000000000	21918.164815389690000	0.000000000000000	29360.602111974160000	0.000000000000000	29335.615224651340000	0.000000000000000	29325.626867925350000	0.000000000000000	29260.856366470260000	0.000000000000000	23146.261477772260000	0.000000000000000	20956.128694973530000	0.000000000000000	20743.095182450970000	0.000000000000000	20728.026891165330000	0.000000000000000	18590.926772786400000	0.000000000000000	17447.199391548770000	0.000000000000000	15318.363707267024000	0.000000000000000	14225.291631069518000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.0	57	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	14225.479052207158000	0.000000000000000	16129.304873235304000	0.000000000000000	17533.111748406610000	0.000000000000000	19542.944411239000000	0.000000000000000	21328.861197300500000	0.000000000000000	22893.237290343930000	0.000000000000000	24338.417602137600000	0.000000000000000	25209.554348773910000	0.000000000000000	30133.608821604410000	0.000000000000000	33811.308175477620000	0.000000000000000	34763.418324667860000	0.000000000000000	34318.549264204830000	0.000000000000000	31362.055643125810000	0.000000000000000	25936.346031565490000	0.000000000000000	24776.321291439450000	0.000000000000000	22957.591704409720000	0.000000000000000	21378.900141250450000	0.000000000000000	19102.951646768450000	0.000000000000000	17802.145155481730000	0.000000000000000	15910.850874727358000	0.000000000000000	15435.523503217938000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.5	56	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	15523.313832979300000	0.000000000000000	16646.350636496280000	0.000000000000000	18216.398169518760000	0.000000000000000	20606.944661077710000	0.000000000000000	22823.737406966660000	0.000000000000000	23875.189855756020000	0.000000000000000	25778.148760717310000	0.000000000000000	28579.897125289730000	0.000000000000000	29824.638573718820000	0.000000000000000	37379.660272098510000	0.000000000000000	38554.502558625230000	0.000000000000000	38370.030875532200000	0.000000000000000	37630.704074582900000	0.000000000000000	30274.829403906930000	0.000000000000000	27691.110171920720000	0.000000000000000	27588.777412069390000	0.000000000000000	24999.162627440140000	0.000000000000000	23540.102646312290000	0.000000000000000	21808.489973696380000	0.000000000000000	18807.404226955260000	0.000000000000000	17681.095921790100000	0.000000000000000	15480.050478500722000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.0	55	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	16440.721437471690000	0.000000000000000	18049.504847377010000	0.000000000000000	19986.272305693380000	0.000000000000000	21785.286041868500000	0.000000000000000	24514.422054346900000	0.000000000000000	25369.319280360060000	0.000000000000000	29321.901817623770000	0.000000000000000	31991.261178521640000	0.000000000000000	33577.160131458040000	0.000000000000000	39359.631852366110000	0.000000000000000	43189.757806333990000	0.000000000000000	43398.624735395790000	0.000000000000000	43828.606938487530000	0.000000000000000	40874.839465521410000	0.000000000000000	33711.973157565860000	0.000000000000000	32282.141465057100000	0.000000000000000	28740.935814280080000	0.000000000000000	26691.982781202710000	0.000000000000000	24847.630455773870000	0.000000000000000	22031.748505424850000	0.000000000000000	19377.512210046510000	0.000000000000000	18230.040323787160000	0.000000000000000	16310.679086793740000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
