4.0	41	759161	0	3959454	0	4148728	0	4262354	0	4203735	0	4350795	0	4382881	0	4249549	0	4199158	0	4267961	0	4336167	0	4367030	0	4049980	0	4408229	0	4192991	0	4415397	0	4363131	0	4376938	0	4287236	0	4363798	0	4448545	0	4391085	0	4335772	0	4110745	0	4194628	0	3937743	0	841418
3.5	40	0	2572268	0	3804593	0	4008211	0	3924245	0	4130672	0	3922707	0	4078848	0	4129285	0	4104808	0	4055319	0	3994681	0	4144913	0	4112918	0	4031002	0	4157670	0	4012181	0	4010445	0	4112901	0	4084035	0	4027451	0	4038894	0	4077666	0	3943125	0	3904197	0	3864538	0	2872187	0
3.0	39	772045	0	4051191	0	4192270	0	4306011	0	4155295	0	4231394	0	4403257	0	4407949	0	4230714	0	4332279	0	4496204	0	4295047	0	4268573	0	4393007	0	4396890	0	4260282	0	4407544	0	4379051	0	4335626	0	4267635	0	4215525	0	4282012	0	4209944	0	4273233	0	4119923	0	3830834	0	838026
2.5	38	0	2594793	0	3835135	0	3841681	0	3910530	0	4023302	0	4008617	0	4039360	0	4117345	0	4006051	0	4087329	0	3986489	0	4046690	0	4094475	0	4059225	0	3996235	0	4070084	0	4119670	0	4017538	0	4178671	0	4013772	0	4091980	0	3987518	0	3997107	0	3976961	0	3916769	0	2881141	0
2.0	37	759960	0	3912610	0	4259122	0	4294882	0	4241619	0	4309510	0	4351306	0	4354405	0	4418191	0	4329659	0	4248024	0	4363411	0	4323580	0	4315202	0	4209105	0	4154739	0	4246351	0	4230850	0	4240131	0	4222163	0	4331412	0	4185779	0	4410662	0	4207387	0	4064477	0	3925425	0	871072
1.5	36	0	2504163	0	3865947	0	3954953	0	3946837	0	3968640	0	3970689	0	4079585	0	4118340	0	4188816	0	3999555	0	4088004	0	3994337	0	3986960	0	4029847	0	3955471	0	4023320	0	4036171	0	4012954	0	3983804	0	4024602	0	4029676	0	3936958	0	3985620	0	4030174	0	3807685	0	2865532	0
1.0	35	768394	0	3952275	0	4258232	0	4358515	0	4300632	0	4340190	0	4222419	0	4266715	0	4238296	0	4194503	0	4321168	0	4265284	0	4249574	0	4253396	0	4443917	0	4278688	0	4385218	0	4315480	0	4329996	0	4172889	0	4186667	0	4244416	0	4215324	0	4351950	0	4149673	0	3891848	0	825290
0.5	34	0	2563058	0	3837060	0	4034268	0	3969597	0	3952323	0	4028701	0	3937524	0	4076463	0	4102183	0	3962407	0	4046726	0	3981045	0	3996138	0	3959003	0	4040766	0	4048955	0	4097614	0	4054514	0	3974587	0	4057726	0	4089126	0	4067433	0	4004368	0	4002932	0	3809133	0	2812613	0
0.0	33	753684	0	3895880	0	4174955	0	4204545	0	4270400	0	4217119	0	4240189	0	4178613	0	4335730	0	4274352	0	4149651	0	4263666	0	4158305	0	4253593	0	4257082	0	4280576	0	4360575	0	4272230	0	4269465	0	4187609	0	4231569	0	4062429	0	4266710	0	4298892	0	4206081	0	3954354	0	834444
-0.5	32	0	2533837	0	3859510	0	4097064	0	4017182	0	4028705	0	4042972	0	4023291	0	4113745	0	4015261	0	4071462	0	3952815	0	3859705	0	4025577	0	4024795	0	4072581	0	3929069	0	4078985	0	4043538	0	3999320	0	3977014	0	4030900	0	3978340	0	4161302	0	3909764	0	3861261	0	2858480	0
-1.0	31	761082	0	3892238	0	4177423	0	4407074	0	4314152	0	4396023	0	4283075	0	4475473	0	4153562	0	4288245	0	4248767	0	4313448	0	4229584	0	4215363	0	4352505	0	4137186	0	4339384	0	4280508	0	4511926	0	4305233	0	4415051	0	4368290	0	4316152	0	4185958	0	4157661	0	4175300	0	823838
-1.5	30	0	2525034	0	3923098	0	3979004	0	3924278	0	4002773	0	4150171	0	4090108	0	4141360	0	4089657	0	3859889	0	3947351	0	3991727	0	4021555	0	3915409	0	4077010	0	4074227	0	4056100	0	4027729	0	3987900	0	4120961	0	4041726	0	3989357	0	4014841	0	3919032	0	3751507	0	2706935	0
-2.0	29	790100	0	3867380	0	4187181	0	4288257	0	4225718	0	4254208	0	4214776	0	4190097	0	4218983	0	4361116	0	4333461	0	4411028	0	4266171	0	4225456	0	4198980	0	4379772	0	4393586	0	4316557	0	4396256	0	4269015	0	4314470	0	4304249	0	4414806	0	4333218	0	4311975	0	3891899	0	839127
-2.5	28	0	2651031	0	3914831	0	3891965	0	4029069	0	4090016	0	4119907	0	4065209	0	3928865	0	4024221	0	3927625	0	3959866	0	4034740	0	3926696	0	4009628	0	4018720	0	4017901	0	4131683	0	4050617	0	3957942	0	4127535	0	4115841	0	4050251	0	3882334	0	3898973	0	3747631	0	2738771	0
-3.0	27	755712	0	4014908	0	4164250	0	4259283	0	4344042	0	4323684	0	4193636	0	4167584	0	4257384	0	4358879	0	4397866	0	4303223	0	4347889	0	4194730	0	4196204	0	4311652	0	4355053	0	4169561	0	4299694	0	4367032	0	4289926	0	4291738	0	4205652	0	4306494	0	4187064	0	3940587	0	806624
-3.5	26	0	2700470	0	3871003	0	3868244	0	4008715	0	4060374	0	3992761	0	4070149	0	4020120	0	4101620	0	4179067	0	4038551	0	4088699	0	3958186	0	4106494	0	4058848	0	4055330	0	3969097	0	4027341	0	4005804	0	3989595	0	4034976	0	4039625	0	3976401	0	3957258	0	3713034	0	2719237	0
-4.0	25	757739	0	3771537	0	4193842	0	4159797	0	4158690	0	4116899	0	4301047	0	4238058	0	4332442	0	4259956	0	4303025	0	4310602	0	4250177	0	4286825	0	4296072	0	4328149	0	4252646	0	4318377	0	4351211	0	4279236	0	4169116	0	4515262	0	4284422	0	4150143	0	4204238	0	3919093	0	805645
-4.5	24	0	2611943	0	3914497	0	3952925	0	3986193	0	4067091	0	4046056	0	4075465	0	4077252	0	4037906	0	4041926	0	3995816	0	4021258	0	3965756	0	4024184	0	4089870	0	3971976	0	3970977	0	4059165	0	4132075	0	3989164	0	4048342	0	3926251	0	4043636	0	3962603	0	3758743	0	2727721	0
-5.0	23	769150	0	3864758	0	4111935	0	4232487	0	4437794	0	4244862	0	4307124	0	4286089	0	4434264	0	4302964	0	4202247	0	4203823	0	4207417	0	4235086	0	4403864	0	4270662	0	4377515	0	4312578	0	4297744	0	4353433	0	4362093	0	4260603	0	4344267	0	4159593	0	4056294	0	3864994	0	789791
-5.5	22	0	2554743	0	3756921	0	4016904	0	4001610	0	3987097	0	4079024	0	3936660	0	3871970	0	4080303	0	4033552	0	3949975	0	3976595	0	4007512	0	4078166	0	3979956	0	4014955	0	4043081	0	4069510	0	4040109	0	3858045	0	4020859	0	4061968	0	4039480	0	3853042	0	3907644	0	2652237	0
-6.0	21	747631	0	3922265	0	4165937	0	4167508	0	4132646	0	4239055	0	4303937	0	4406834	0	4512754	0	4247099	0	4301034	0	4349768	0	4366581	0	4419347	0	4284422	0	4397883	0	4286740	0	4129440	0	4344168	0	4424243	0	4396201	0	4230618	0	4357740	0	4251365	0	4178621	0	3896644	0	753856
-6.5	20	0	2584694	0	3863057	0	3907914	0	4034462	0	4066910	0	4093934	0	4026841	0	4078543	0	4092965	0	4012428	0	3984067	0	4007472	0	3961351	0	3985777	0	4072618	0	4163844	0	4018852	0	4054675	0	4064412	0	3988299	0	3958629	0	4031777	0	3949889	0	3995769	0	3818499	0	2636593	0
-7.0	19	780331	0	3985397	0	4007767	0	4123772	0	4335726	0	4311614	0	4291732	0	4215210	0	4317102	0	4199555	0	4191601	0	4192907	0	4240243	0	4256460	0	4486289	0	4252591	0	4226410	0	4255836	0	4240844	0	4319365	0	4336250	0	4282834	0	4199926	0	4100236	0	4147253	0	3948991	0	763049
-7.5	18	0	2607861	0	3758541	0	3918845	0	4039730	0	4082700	0	4068025	0	4097914	0	4000092	0	4054475	0	3981584	0	3955319	0	3993948	0	3995674	0	3958660	0	4178973	0	4045352	0	4053409	0	4006604	0	4086501	0	4008864	0	4218165	0	4010850	0	4061864	0	3880024	0	3766221	0	2664144	0
-8.0	17	744404	0	3857633	0	4206039	0	4123944	0	4294934	0	4337383	0	4235805	0	4309202	0	4194923	0	4283983	0	4273424	0	4395397	0	4268439	0	4456551	0	4275417	0	4337516	0	4258016	0	4252316	0	4272960	0	4204106	0	4254982	0	4240673	0	4083413	0	4222737	0	4010871	0	4009102	0	794595
-8.5	16	0	2694908	0	3786063	0	3799625	0	3836226	0	3936053	0	3926530	0	3995375	0	4114480	0	4026175	0	4073509	0	4034500	0	3980999	0	4033909	0	3920377	0	4073501	0	4056318	0	3961482	0	4041810	0	4122846	0	3967805	0	3972320	0	3908567	0	3933856	0	3872518	0	3835749	0	2539083	0
-9.0	15	732035	0	3791333	0	4000724	0	4192765	0	4157394	0	4308994	0	4324853	0	4247429	0	4217296	0	4356468	0	4256166	0	4134701	0	4236164	0	4267789	0	4383539	0	4330591	0	4166000	0	4200221	0	4215526	0	4203334	0	4310319	0	4195550	0	4185850	0	4106878	0	3981463	0	3923288	0	712961
-9.5	14	0	2605954	0	3756438	0	3966529	0	3944441	0	3900539	0	3993036	0	4044309	0	4064609	0	4043839	0	3999601	0	3934391	0	4027971	0	4008707	0	4020097	0	4088689	0	4043027	0	4024034	0	4029362	0	4133061	0	3921549	0	3954851	0	3973478	0	3926514	0	3843969	0	3774593	0	2611741	0
-10.0	13	0	0	3869281	0	4059665	0	4185518	0	4187927	0	4217058	0	4110003	0	4077110	0	4247844	0	4251973	0	4145501	0	4254978	0	4194336	0	4382798	0	4126892	0	4296816	0	4285027	0	4268025	0	4359826	0	4222690	0	4118738	0	4241567	0	4066732	0	4091223	0	4012771	0	3883305	0	0
-10.5	12	0	0	0	3850413	0	3780682	0	3787619	0	3895739	0	3945537	0	3967259	0	3848161	0	3951025	0	3985130	0	3999877	0	3894944	0	3877182	0	3990012	0	4004027	0	4026196	0	3924702	0	3896883	0	3860530	0	3831825	0	3934200	0	3881078	0	3871164	0	3865508	0	3680265	0	0	0
-11.0	11	0	0	0	0	3965331	0	3977593	0	4158374	0	4129010	0	4268597	0	4136120	0	3989575	0	4070044	0	4091706	0	4182320	0	4104807	0	4219001	0	4275909	0	4302259	0	3981279	0	4025320	0	4041557	0	4082577	0	4266321	0	4161376	0	4173015	0	4132200	0	3978065	0	0	0	0
-11.5	10	0	0	0	0	0	3653535	0	3688956	0	3672295	0	3824312	0	3693385	0	3637800	0	3854456	0	3856084	0	3840848	0	3881075	0	3828827	0	3946353	0	3727196	0	3931782	0	3824774	0	3716351	0	3770447	0	3848955	0	3815008	0	3770101	0	3804891	0	3664064	0	0	0	0	0
-12.0	9	0	0	0	0	0	0	3667635	0	3786388	0	3700243	0	3856679	0	3954480	0	3923662	0	3926233	0	3812909	0	3924801	0	3990772	0	3779521	0	3720503	0	3856511	0	3963448	0	4019788	0	3937935	0	4045269	0	3923415	0	3881121	0	3939225	0	3923062	0	0	0	0	0	0
-12.5	8	0	0	0	0	0	0	0	1495519	0	1602141	0	1554300	0	1570831	0	1644845	0	1658846	0	1603629	0	1638253	0	1664702	0	1696929	0	1740284	0	1719354	0	1813168	0	1775271	0	1826294	0	1833818	0	1775265	0	1865188	0	1906844	0	1786491	0	0	0	0	0	0	0
-13.0	7	0	0	0	0	0	0	0	0	503580	0	492624	0	518812	0	531432	0	538895	0	530211	0	545812	0	541966	0	541308	0	552477	0	545183	0	559361	0	551023	0	551860	0	541620	0	546258	0	554973	0	546201	0	532759	0	0	0	0	0	0	0	0
-13.5	6	0	0	0	0	0	0	0	0	0	335584	0	342889	0	354700	0	362847	0	358736	0	344258	0	373188	0	375031	0	394528	0	382130	0	385515	0	368632	0	363083	0	362956	0	353873	0	353231	0	344593	0	341466	0	0	0	0	0	0	0	0	0
-14.0	5	0	0	0	0	0	0	0	0	0	0	269834	0	290694	0	286569	0	299473	0	297665	0	305582	0	318443	0	326931	0	324899	0	321927	0	312949	0	294270	0	295669	0	302723	0	301849	0	282354	0	280576	0	0	0	0	0	0	0	0	0	0
-14.5	4	0	0	0	0	0	0	0	0	0	0	0	222192	0	238573	0	238365	0	243754	0	243009	0	247020	0	256226	0	248771	0	240795	0	251344	0	250759	0	230985	0	245940	0	238363	0	241893	0	228415	0	0	0	0	0	0	0	0	0	0	0
-15.0	3	0	0	0	0	0	0	0	0	0	0	0	0	197464	0	205438	0	211636	0	210549	0	216148	0	215695	0	230641	0	226286	0	219208	0	212167	0	207965	0	210512	0	211704	0	208331	0	204524	0	0	0	0	0	0	0	0	0	0	0	0
-15.5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	170544	0	172545	0	174099	0	176986	0	177539	0	182180	0	182936	0	185015	0	186169	0	179202	0	175771	0	175303	0	170846	0	166323	0	0	0	0	0	0	0	0	0	0	0	0	0
-16.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146575	0	146079	0	154423	0	155290	0	162188	0	159712	0	167997	0	166052	0	169445	0	161713	0	150923	0	147623	0	148807	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	COL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53
	Xcm	-13.0	-12.5	-12.0	-11.5	-11.0	-10.5	-10.0	-9.5	-9.0	-8.5	-8.0	-7.5	-7.0	-6.5	-6.0	-5.5	-5.0	-4.5	-4.0	-3.5	-3.0	-2.5	-2.0	-1.5	-1.0	-0.5	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0	5.5	6.0	6.5	7.0	7.5	8.0	8.5	9.0	9.5	10.0	10.5	11.0	11.5	12.0	12.5	13.0

Corrected Counts
Ycm	ROW	
16.0	65	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	168415.964480762600000	0.000000000000000	171783.869206152700000	0.000000000000000	172902.621175977500000	0.000000000000000	176109.684358867200000	0.000000000000000	177400.235722175200000	0.000000000000000	179377.101445718400000	0.000000000000000	183289.206956681500000	0.000000000000000	182494.943279241900000	0.000000000000000	180296.250179818400000	0.000000000000000	173665.808127656100000	0.000000000000000	171323.026445295600000	0.000000000000000	167076.508664823100000	0.000000000000000	167091.907577629700000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.5	64	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	196575.283540060100000	0.000000000000000	199404.499945551500000	0.000000000000000	200729.901763969600000	0.000000000000000	202595.046684799100000	0.000000000000000	207289.479324077600000	0.000000000000000	213881.566139827100000	0.000000000000000	213080.587383162400000	0.000000000000000	216016.867027991800000	0.000000000000000	213952.581518066700000	0.000000000000000	210688.312811191100000	0.000000000000000	206865.273776226400000	0.000000000000000	200394.171551670600000	0.000000000000000	198594.651566794500000	0.000000000000000	197121.897754637100000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.0	63	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	229004.560410670800000	0.000000000000000	234888.839933798100000	0.000000000000000	238745.742949947600000	0.000000000000000	243046.856813967500000	0.000000000000000	244100.624200552300000	0.000000000000000	249714.162644932900000	0.000000000000000	253557.195832930400000	0.000000000000000	252316.315520602600000	0.000000000000000	253848.384386795200000	0.000000000000000	250030.231919454300000	0.000000000000000	243287.511898446500000	0.000000000000000	240681.049957178400000	0.000000000000000	237246.359501875500000	0.000000000000000	234289.720171904800000	0.000000000000000	226950.233626452600000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.5	62	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	274015.593559428400000	0.000000000000000	277684.217571905800000	0.000000000000000	282691.041767778200000	0.000000000000000	287685.937856712800000	0.000000000000000	287797.804683828100000	0.000000000000000	288930.556554231200000	0.000000000000000	305587.650712153100000	0.000000000000000	300979.803372882200000	0.000000000000000	296896.250138699100000	0.000000000000000	300169.821357286300000	0.000000000000000	289797.397832251900000	0.000000000000000	285491.745769113000000	0.000000000000000	288212.180598248300000	0.000000000000000	281768.560677052400000	0.000000000000000	273862.523770338300000	0.000000000000000	269940.691267771500000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.0	61	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	337375.874508925600000	0.000000000000000	347860.286088362200000	0.000000000000000	350775.892553015100000	0.000000000000000	354027.122659891600000	0.000000000000000	356290.767766333100000	0.000000000000000	356082.027727807800000	0.000000000000000	366845.804080694500000	0.000000000000000	378106.624325660500000	0.000000000000000	376701.721064968600000	0.000000000000000	373299.238718337900000	0.000000000000000	369754.844860129500000	0.000000000000000	354440.531094121600000	0.000000000000000	348564.323418771900000	0.000000000000000	342466.287479368800000	0.000000000000000	344154.542404660000000	0.000000000000000	339905.505726573500000	0.000000000000000	329601.041730530400000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.5	60	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	464230.994068443400000	0.000000000000000	479280.585373170000000	0.000000000000000	485365.348703230000000	0.000000000000000	491980.869588588800000	0.000000000000000	492577.790670341200000	0.000000000000000	490296.409283346800000	0.000000000000000	495363.966871502600000	0.000000000000000	501019.765264181400000	0.000000000000000	503074.831408545600000	0.000000000000000	498085.524609650800000	0.000000000000000	494853.361958789400000	0.000000000000000	491327.995252542400000	0.000000000000000	487798.557479986200000	0.000000000000000	482738.046068534800000	0.000000000000000	477673.127428830000000	0.000000000000000	476304.558871276400000	0.000000000000000	463081.320896873000000	0.000000000000000	449755.476659011600000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
