14.0	61	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	12007.966481443192000	0.000000000000000	13899.040167219602000	0.000000000000000	14353.278000734340000	0.000000000000000	14443.655090940820000	0.000000000000000	14685.870911959578000	0.000000000000000	15526.962486934194000	0.000000000000000	19786.298499804810000	0.000000000000000	23663.902985879060000	0.000000000000000	24149.599983129150000	0.000000000000000	23389.881039642470000	0.000000000000000	20519.823313700810000	0.000000000000000	17308.658994690340000	0.000000000000000	14989.631328418910000	0.000000000000000	14636.417276042228000	0.000000000000000	15838.255311470698000	0.000000000000000	15120.361809591238000	0.000000000000000	12531.783380820390000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.5	60	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	12402.432509646824000	0.000000000000000	14586.941668443602000	0.000000000000000	14891.091568562592000	0.000000000000000	15529.149132624958000	0.000000000000000	15476.652892469760000	0.000000000000000	16675.513093945310000	0.000000000000000	18377.313630104710000	0.000000000000000	23857.131637908990000	0.000000000000000	25845.375838400800000	0.000000000000000	24418.638213277930000	0.000000000000000	23665.162810372220000	0.000000000000000	18407.812900406750000	0.000000000000000	17070.286041448370000	0.000000000000000	16575.125622183840000	0.000000000000000	16380.510426867966000	0.000000000000000	15523.062299635202000	0.000000000000000	14375.181300445172000	0.000000000000000	13055.075828941484000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.0	59	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	13072.551045316506000	0.000000000000000	13850.655958635634000	0.000000000000000	15738.774432615556000	0.000000000000000	14489.299682587652000	0.000000000000000	18026.738555533860000	0.000000000000000	18552.972234423380000	0.000000000000000	20917.340520047370000	0.000000000000000	24177.233579720630000	0.000000000000000	26617.798134010220000	0.000000000000000	28718.830525241690000	0.000000000000000	27324.329423071850000	0.000000000000000	25448.310793552550000	0.000000000000000	20225.745905180480000	0.000000000000000	19710.057227754810000	0.000000000000000	18866.621557574940000	0.000000000000000	17155.415341861470000	0.000000000000000	15440.324785745920000	0.000000000000000	15789.054741552564000	0.000000000000000	12638.428440594738000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.5	58	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	13930.618480583570000	0.000000000000000	14730.284659033080000	0.000000000000000	15766.510761877330000	0.000000000000000	17644.134862089360000	0.000000000000000	18258.143550971100000	0.000000000000000	18919.989430403410000	0.000000000000000	22384.351454143660000	0.000000000000000	21574.227983321710000	0.000000000000000	29598.650471965280000	0.000000000000000	28679.688874667560000	0.000000000000000	29106.368039080170000	0.000000000000000	28584.152863980620000	0.000000000000000	23275.794063039330000	0.000000000000000	20721.217020448110000	0.000000000000000	21224.199751463170000	0.000000000000000	20689.916947356420000	0.000000000000000	18293.417484884230000	0.000000000000000	17285.734003901690000	0.000000000000000	15219.372165290154000	0.000000000000000	14493.902530645856000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.0	57	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	12966.708276182306000	0.000000000000000	16295.465521878602000	0.000000000000000	17251.918007721820000	0.000000000000000	19273.763057016100000	0.000000000000000	20455.324416103820000	0.000000000000000	21480.175430438830000	0.000000000000000	23821.773695704620000	0.000000000000000	25517.469474646920000	0.000000000000000	30292.794252865790000	0.000000000000000	33150.783826293900000	0.000000000000000	34539.127325880590000	0.000000000000000	33284.968714872550000	0.000000000000000	31072.073208837730000	0.000000000000000	25395.881610498870000	0.000000000000000	24400.447308606110000	0.000000000000000	22946.092902384530000	0.000000000000000	21181.545047691520000	0.000000000000000	18733.800563689390000	0.000000000000000	17172.861554973560000	0.000000000000000	15910.481473061368000	0.000000000000000	15276.155600142396000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.5	56	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	15762.169779971366000	0.000000000000000	15587.461667878788000	0.000000000000000	18080.801309550960000	0.000000000000000	20107.465157288140000	0.000000000000000	22309.491303287630000	0.000000000000000	23199.141790198200000	0.000000000000000	25725.019577837890000	0.000000000000000	29014.954512790160000	0.000000000000000	30288.717689254270000	0.000000000000000	36830.459892740850000	0.000000000000000	38378.005752036260000	0.000000000000000	38176.699574782970000	0.000000000000000	37365.042686552390000	0.000000000000000	29969.256154142780000	0.000000000000000	27654.468992430180000	0.000000000000000	28077.326425184680000	0.000000000000000	24617.937783870000000	0.000000000000000	23817.524705509820000	0.000000000000000	22273.249924483370000	0.000000000000000	19081.725587195570000	0.000000000000000	17795.188631802790000	0.000000000000000	15499.436786626300000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.0	55	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	16705.467425166350000	0.000000000000000	17499.721851049850000	0.000000000000000	19722.928402893560000	0.000000000000000	21598.448896206480000	0.000000000000000	24211.279178361930000	0.000000000000000	24528.093195729420000	0.000000000000000	28243.756895265770000	0.000000000000000	31629.017264251090000	0.000000000000000	32684.711014015520000	0.000000000000000	39976.307426931630000	0.000000000000000	43201.156821748520000	0.000000000000000	41895.040754560570000	0.000000000000000	44012.410552911580000	0.000000000000000	40350.355703400960000	0.000000000000000	32976.888644437400000	0.000000000000000	31626.793548531760000	0.000000000000000	28494.340089119360000	0.000000000000000	26269.139516814910000	0.000000000000000	24731.295800190820000	0.000000000000000	21326.387448406820000	0.000000000000000	18948.186424191560000	0.000000000000000	18982.556948717100000	0.000000000000000	17135.072427910260000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
10.5	54	0.000000000000000	0.000000000000000	0.000000000000000	16383.576738636372000	0.000000000000000	18386.227892345210000	0.000000000000000	20087.392801303480000	0.000000000000000	21567.083600268360000	0.000000000000000	26676.695703029500000	0.000000000000000	27402.693039626690000	0.000000000000000	31658.064226753680000	0.000000000000000	32533.915779792770000	0.000000000000000	35927.722379702850000	0.000000000000000	39547.158317781440000	0.000000000000000	48334.591702695920000	0.000000000000000	46986.378327007340000	0.000000000000000	48684.344325152080000	0.000000000000000	48236.008413423280000	0.000000000000000	39777.380541763200000	0.000000000000000	38405.376977044040000	0.000000000000000	34934.337128418570000	0.000000000000000	32167.323476935170000	0.000000000000000	28486.030465098040000	0.000000000000000	27130.030310957730000	0.000000000000000	22601.782600817370000	0.000000000000000	20565.416068633320000	0.000000000000000	17561.021177929430000	0.000000000000000	15760.365412876214000	0.000000000000000	0.000000000000000	0.000000000000000
10.0	53	0.000000000000000	0.000000000000000	16982.347097527990000	0.000000000000000	19862.744673401440000	0.000000000000000	21840.334161318710000	0.000000000000000	23531.054657181760000	0.000000000000000	27204.562705408200000	0.000000000000000	31263.628919361380000	0.000000000000000	34437.350757108300000	0.000000000000000	38267.963791270770000	0.000000000000000	42282.049824577400000	0.000000000000000	45054.551063699580000	0.000000000000000	50679.369404319260000	0.000000000000000	55747.769734311280000	0.000000000000000	55831.322781956120000	0.000000000000000	56036.904451398780000	0.000000000000000	52768.843803879460000	0.000000000000000	44994.985985930740000	0.000000000000000	42490.937927994960000	0.000000000000000	39016.012585141630000	0.000000000000000	35477.555079882850000	0.000000000000000	31080.299844148790000	0.000000000000000	27021.601935194090000	0.000000000000000	23280.641162660170000	0.000000000000000	21737.282086152160000	0.000000000000000	18430.002795489860000	0.000000000000000	16730.483084487410000	0.000000000000000	0.000000000000000
9.5	52	0.000000000000000	16534.875026213320000	0.000000000000000	18531.026621183330000	0.000000000000000	22203.806794078240000	0.000000000000000	24399.497726638360000	0.000000000000000	29038.432231838560000	0.000000000000000	33562.016634760760000	0.000000000000000	37928.020995292070000	0.000000000000000	41676.421258131210000	0.000000000000000	45929.699676747960000	0.000000000000000	50173.441123918620000	0.000000000000000	55530.623065027580000	0.000000000000000	64060.998668975240000	0.000000000000000	65294.730648765400000	0.000000000000000	64145.180845218700000	0.000000000000000	62819.383840658640000	0.000000000000000	54473.533635682300000	0.000000000000000	49897.302715744760000	0.000000000000000	47615.283585761220000	0.000000000000000	43469.326432801310000	0.000000000000000	37538.046009037110000	0.000000000000000	33509.514280966810000	0.000000000000000	29628.555768022360000	0.000000000000000	25084.826121391120000	0.000000000000000	22155.224622444200000	0.000000000000000	19062.981782446130000	0.000000000000000	16744.340673547590000	0.000000000000000
9.0	51	16166.269746965470000	0.000000000000000	19129.394234284680000	0.000000000000000	24764.162050137000000	0.000000000000000	26256.031797725400000	0.000000000000000	29056.090412867490000	0.000000000000000	34670.427401223160000	0.000000000000000	40601.606433733730000	0.000000000000000	46551.066961600980000	0.000000000000000	52757.310219840240000	0.000000000000000	56244.852250837100000	0.000000000000000	62207.464160057300000	0.000000000000000	70535.758247288800000	0.000000000000000	75523.531433725840000	0.000000000000000	76834.539576550480000	0.000000000000000	75325.726708247860000	0.000000000000000	69785.537851407840000	0.000000000000000	63161.245540118680000	0.000000000000000	58834.075217438940000	0.000000000000000	52391.118104949360000	0.000000000000000	46327.183728976200000	0.000000000000000	40408.856773410850000	0.000000000000000	34777.449866410620000	0.000000000000000	30014.535678082620000	0.000000000000000	26179.837125107060000	0.000000000000000	23519.159909728070000	0.000000000000000	20308.129027654290000	0.000000000000000	17248.648709606650000
8.5	50	0.000000000000000	17312.963914660760000	0.000000000000000	23028.428365148440000	0.000000000000000	26690.304870175790000	0.000000000000000	31016.042176368090000	0.000000000000000	37251.461224123350000	0.000000000000000	43291.317798394820000	0.000000000000000	49927.175046371200000	0.000000000000000	57190.526619160040000	0.000000000000000	65964.938645837160000	0.000000000000000	72016.219918879720000	0.000000000000000	78986.537902088920000	0.000000000000000	87924.721813601820000	0.000000000000000	91658.374018291400000	0.000000000000000	89107.266455016360000	0.000000000000000	88351.861532668200000	0.000000000000000	76641.502319760360000	0.000000000000000	72522.583896834020000	0.000000000000000	66406.118827080780000	0.000000000000000	58544.717116661180000	0.000000000000000	51778.108882264720000	0.000000000000000	43417.348836433340000	0.000000000000000	36913.399043326130000	0.000000000000000	31779.867183731430000	0.000000000000000	27572.400809877390000	0.000000000000000	22938.162852635620000	0.000000000000000	18842.910102346750000	0.000000000000000
8.0	49	19909.206378479290000	0.000000000000000	22956.751778636990000	0.000000000000000	26249.953264924460000	0.000000000000000	30421.227269507070000	0.000000000000000	39129.722874486750000	0.000000000000000	43850.508278709100000	0.000000000000000	53849.892905656840000	0.000000000000000	62692.071803080980000	0.000000000000000	72574.434681062280000	0.000000000000000	82664.255813433740000	0.000000000000000	90314.497469942880000	0.000000000000000	102791.362297826520000	0.000000000000000	107319.365095659300000	0.000000000000000	108988.089841265220000	0.000000000000000	107977.691329420940000	0.000000000000000	98943.608837944420000	0.000000000000000	90749.658580029580000	0.000000000000000	84289.456127765580000	0.000000000000000	73626.958766338920000	0.000000000000000	64196.459894721960000	0.000000000000000	53098.602833624040000	0.000000000000000	43273.394592640570000	0.000000000000000	37315.221573638300000	0.000000000000000	33488.320496503560000	0.000000000000000	26626.656194997820000	0.000000000000000	23008.576489844740000	0.000000000000000	18974.191056940590000
7.5	48	0.000000000000000	22541.790899094340000	0.000000000000000	26328.473339147420000	0.000000000000000	32284.279281676500000	0.000000000000000	40244.846266156790000	0.000000000000000	46523.208173694440000	0.000000000000000	57636.289088762240000	0.000000000000000	69402.775656221840000	0.000000000000000	83471.264681797660000	0.000000000000000	94881.040316393500000	0.000000000000000	108666.769075266820000	0.000000000000000	118519.192257910220000	0.000000000000000	130576.498375807380000	0.000000000000000	132807.929269761100000	0.000000000000000	133556.538109524400000	0.000000000000000	130303.334907332200000	0.000000000000000	117941.124611395980000	0.000000000000000	109011.965071290780000	0.000000000000000	97067.651450613700000	0.000000000000000	84134.051776094900000	0.000000000000000	70025.643606480660000	0.000000000000000	57653.670245664880000	0.000000000000000	48190.289695244740000	0.000000000000000	39652.937085836310000	0.000000000000000	32884.688205128890000	0.000000000000000	26647.927712705950000	0.000000000000000	23096.365618770550000	0.000000000000000
7.0	47	21135.402837503460000	0.000000000000000	27328.474930074820000	0.000000000000000	32178.164801861660000	0.000000000000000	38817.903628914590000	0.000000000000000	47611.689452713500000	0.000000000000000	58084.074070689680000	0.000000000000000	72498.045711373400000	0.000000000000000	90151.765676942080000	0.000000000000000	110575.401563693180000	0.000000000000000	128218.678853651660000	0.000000000000000	143671.925673271700000	0.000000000000000	156273.407601413400000	0.000000000000000	162835.075374152200000	0.000000000000000	165804.080192765000000	0.000000000000000	165395.328569125600000	0.000000000000000	154011.015469848000000	0.000000000000000	139900.085611741500000	0.000000000000000	130358.555129791440000	0.000000000000000	111016.502456316800000	0.000000000000000	90230.217742344080000	0.000000000000000	72603.619380257540000	0.000000000000000	57769.645582515560000	0.000000000000000	47086.553436216660000	0.000000000000000	40265.266696534060000	0.000000000000000	33550.438310143370000	0.000000000000000	26697.221140814300000	0.000000000000000	21867.930353129190000
6.5	46	0.000000000000000	25036.917400255210000	0.000000000000000	31525.858274477380000	0.000000000000000	39314.295836893150000	0.000000000000000	48174.419016635840000	0.000000000000000	59511.778821263780000	0.000000000000000	74818.650251612980000	0.000000000000000	95399.877619921400000	0.000000000000000	123905.025031939560000	0.000000000000000	156948.095248591700000	0.000000000000000	180889.984209388000000	0.000000000000000	199717.072812924400000	0.000000000000000	215026.864323804900000	0.000000000000000	217291.101503083900000	0.000000000000000	218678.645308850300000	0.000000000000000	215466.360775609600000	0.000000000000000	197247.276231635100000	0.000000000000000	180776.851071619500000	0.000000000000000	158520.984976281500000	0.000000000000000	126148.375035182220000	0.000000000000000	96537.392060379260000	0.000000000000000	76109.124073067480000	0.000000000000000	60400.417990902080000	0.000000000000000	48974.138091502800000	0.000000000000000	39887.981090773240000	0.000000000000000	32119.102969597430000	0.000000000000000	26747.854661598910000	0.000000000000000
6.0	45	24075.692061873780000	0.000000000000000	34969.576320657040000	0.000000000000000	40090.446859385980000	0.000000000000000	48553.546893626180000	0.000000000000000	57904.190752776440000	0.000000000000000	76977.086349014220000	0.000000000000000	97948.674481978900000	0.000000000000000	132792.833403110300000	0.000000000000000	198230.106700200600000	0.000000000000000	267955.314233806500000	0.000000000000000	294368.390803257600000	0.000000000000000	311420.852416456900000	0.000000000000000	314556.625852844600000	0.000000000000000	315702.469984264700000	0.000000000000000	312161.670358818900000	0.000000000000000	301783.448803917300000	0.000000000000000	287584.231788307500000	0.000000000000000	254954.257603020700000	0.000000000000000	199360.445568309800000	0.000000000000000	131617.299675276500000	0.000000000000000	96846.775948663340000	0.000000000000000	73210.006979749200000	0.000000000000000	59622.500230694220000	0.000000000000000	47617.136578236020000	0.000000000000000	38952.063684695120000	0.000000000000000	31175.537159127760000	0.000000000000000	27140.528008566340000
5.5	44	0.000000000000000	30109.712662064440000	0.000000000000000	36305.698908189330000	0.000000000000000	46745.710098818060000	0.000000000000000	58215.876626976940000	0.000000000000000	75641.702105977160000	0.000000000000000	97946.420990557380000	0.000000000000000	135489.365990764200000	0.000000000000000	232216.892787555500000	0.000000000000000	533175.679279941000000	0.000000000000000	605701.172254211400000	0.000000000000000	636863.457474739000000	0.000000000000000	648054.481760085600000	0.000000000000000	652487.966935733000000	0.000000000000000	650383.136933421600000	0.000000000000000	644391.089620657400000	0.000000000000000	626123.130389421600000	0.000000000000000	587993.029678708200000	0.000000000000000	508993.306074845600000	0.000000000000000	226586.442433175800000	0.000000000000000	133040.263182270600000	0.000000000000000	98469.021079366760000	0.000000000000000	75616.545013600980000	0.000000000000000	59732.796077862020000	0.000000000000000	46896.902524561660000	0.000000000000000	37249.385912144090000	0.000000000000000	29639.001045027080000	0.000000000000000
5.0	43	29727.147892280260000	0.000000000000000	39067.351027210510000	0.000000000000000	45290.027238793000000	0.000000000000000	57693.531292911560000	0.000000000000000	74677.332846060560000	0.000000000000000	97289.841258486980000	0.000000000000000	131195.783636829800000	0.000000000000000	220921.804083265600000	0.000000000000000	1902849.733774771000000	0.000000000000000	3278946.478711822000000	0.000000000000000	3358652.223446486000000	0.000000000000000	3394777.975588387000000	0.000000000000000	3389249.915600053000000	0.000000000000000	3397277.496933612000000	0.000000000000000	3405920.084061728000000	0.000000000000000	3363420.136794597000000	0.000000000000000	3351033.954608525000000	0.000000000000000	3281608.398742540000000	0.000000000000000	1906651.078729170000000	0.000000000000000	214700.622373452700000	0.000000000000000	129639.124634444680000	0.000000000000000	94742.157917119000000	0.000000000000000	74470.017046373620000	0.000000000000000	58153.524325327140000	0.000000000000000	46710.520369793540000	0.000000000000000	38162.965427997810000	0.000000000000000	30265.422690011960000
4.5	42	0.000000000000000	35153.405435143250000	0.000000000000000	43851.905882550560000	0.000000000000000	55246.091207081260000	0.000000000000000	71852.401872779560000	0.000000000000000	93614.885439170560000	0.000000000000000	124553.096288519900000	0.000000000000000	184436.283633474000000	0.000000000000000	492309.619665409600000	0.000000000000000	3477704.917998559000000	0.000000000000000	3695428.242525330000000	0.000000000000000	3755635.513496141000000	0.000000000000000	3785138.172786083000000	0.000000000000000	3791385.944156289000000	0.000000000000000	3794968.237029101000000	0.000000000000000	3779909.495962456000000	0.000000000000000	3775266.348027912000000	0.000000000000000	3725778.356769373000000	0.000000000000000	3506025.349722950000000	0.000000000000000	477105.497900918000000	0.000000000000000	185406.297666001600000	0.000000000000000	125730.064465274960000	0.000000000000000	92842.570842751540000	0.000000000000000	71830.057849168060000	0.000000000000000	56065.351697266320000	0.000000000000000	44125.074376671510000	0.000000000000000	34971.331210442210000	0.000000000000000
