1.0	35	3488	0	4245	0	5386	0	7565	0	9316	0	12684	0	17646	0	30207	0	204074	0	373840	0	396800	0	394851	0	395153	0	395170	0	411834	0	395079	0	400269	0	384466	0	247200	0	30425	0	17673	0	12499	0	9265	0	6998	0	5433	0	4405	0	3422
0.5	34	0	3681	0	4681	0	6053	0	7646	0	10596	0	14216	0	20695	0	52309	0	345092	0	357789	0	372192	0	368459	0	370856	0	367371	0	373431	0	372146	0	370601	0	344954	0	56995	0	22213	0	14356	0	10718	0	8142	0	6209	0	4909	0	3668	0
0.0	33	3277	0	4360	0	5531	0	6662	0	9107	0	12394	0	17931	0	29607	0	215337	0	381837	0	379491	0	395163	0	386242	0	395538	0	395520	0	394786	0	398181	0	381852	0	241611	0	31511	0	18389	0	11879	0	9708	0	7435	0	6102	0	4316	0	3392
-0.5	32	0	3471	0	4721	0	6208	0	7555	0	10574	0	14254	0	21160	0	52632	0	338391	0	366273	0	363458	0	356898	0	372528	0	372691	0	376057	0	360335	0	367596	0	344988	0	57009	0	21852	0	14480	0	10325	0	8244	0	5999	0	4620	0	3589	0
-1.0	31	3098	0	4265	0	5697	0	7266	0	9670	0	12797	0	17264	0	31998	0	210773	0	383074	0	388702	0	399140	0	392814	0	391445	0	403498	0	381686	0	396902	0	381297	0	251489	0	30416	0	17818	0	12758	0	9304	0	7233	0	5556	0	5051	0	3433
-1.5	30	0	3596	0	4926	0	5873	0	7208	0	9974	0	14454	0	21220	0	52382	0	344508	0	346389	0	361478	0	369258	0	371622	0	361200	0	375621	0	373884	0	364946	0	342253	0	54161	0	21669	0	14187	0	10289	0	7542	0	5802	0	4476	0	3488	0
-2.0	29	3339	0	4267	0	5582	0	6937	0	8705	0	11927	0	16517	0	28447	0	210099	0	387196	0	395346	0	406495	0	393492	0	390033	0	386972	0	402905	0	400133	0	383149	0	238802	0	30444	0	16963	0	12577	0	9271	0	7167	0	5622	0	4163	0	3562
-2.5	28	0	3531	0	4222	0	5490	0	7056	0	9882	0	13482	0	20343	0	49120	0	337266	0	351361	0	359775	0	368960	0	360185	0	367507	0	367340	0	365514	0	369433	0	342675	0	52980	0	20548	0	13836	0	10128	0	7232	0	5449	0	4393	0	3202	0
-3.0	27	2883	0	4180	0	5169	0	6638	0	8820	0	11672	0	15349	0	26432	0	206633	0	384813	0	397051	0	391003	0	397635	0	384031	0	382522	0	393046	0	392296	0	366735	0	228135	0	29418	0	15990	0	11101	0	8211	0	6601	0	5210	0	3797	0	3243
-3.5	26	0	3444	0	4388	0	5010	0	6710	0	8923	0	11675	0	18159	0	47687	0	339685	0	368876	0	361718	0	367901	0	355653	0	371195	0	365898	0	362684	0	349902	0	335970	0	49400	0	18201	0	12290	0	9040	0	6536	0	5388	0	3958	0	3424	0
-4.0	25	2731	0	3150	0	4621	0	5994	0	7130	0	10004	0	14012	0	23752	0	210404	0	365781	0	377186	0	381143	0	377081	0	380723	0	381619	0	383352	0	372841	0	371381	0	225091	0	25428	0	13510	0	10865	0	7836	0	6057	0	4542	0	3657	0	2663
-4.5	24	0	2860	0	3731	0	4596	0	5958	0	7891	0	10592	0	15135	0	39825	0	308991	0	326736	0	327569	0	331099	0	328145	0	332946	0	336779	0	324326	0	322862	0	315344	0	44520	0	15332	0	10636	0	7946	0	6319	0	4722	0	3853	0	3172	0
-5.0	23	2085	0	3062	0	3586	0	4803	0	6992	0	7972	0	10960	0	16300	0	51552	0	77291	0	80782	0	82024	0	83640	0	85513	0	87304	0	86379	0	86960	0	83558	0	54139	0	16894	0	11522	0	8517	0	6742	0	5378	0	3690	0	3157	0	2624
-5.5	22	0	2471	0	3171	0	4108	0	4933	0	6179	0	8025	0	10251	0	14247	0	23975	0	27943	0	29480	0	31014	0	31403	0	32203	0	31253	0	29988	0	28825	0	24478	0	15895	0	9960	0	8063	0	6418	0	5135	0	3923	0	3087	0	2215	0
-6.0	21	1976	0	3070	0	3342	0	3934	0	5020	0	6328	0	8010	0	9859	0	14277	0	16303	0	18502	0	20801	0	21364	0	22029	0	21310	0	20671	0	18793	0	16074	0	13867	0	10480	0	8156	0	6569	0	5259	0	4088	0	3066	0	2739	0	2068
-6.5	20	0	2146	0	2758	0	3380	0	4043	0	4841	0	6158	0	7506	0	9449	0	11128	0	12974	0	13896	0	15262	0	15580	0	15436	0	15504	0	14648	0	12941	0	11320	0	9755	0	7442	0	6155	0	4950	0	3894	0	3454	0	2577	0	2086	0
-7.0	19	1907	0	2402	0	2517	0	3513	0	4037	0	4750	0	6142	0	7229	0	8633	0	9789	0	10797	0	11692	0	12715	0	12764	0	13519	0	12237	0	10798	0	9823	0	8963	0	7443	0	6106	0	5024	0	4120	0	3468	0	2415	0	2415	0	2096
-7.5	18	0	1735	0	1883	0	2538	0	3063	0	3919	0	4329	0	5498	0	6538	0	7670	0	8036	0	8959	0	9882	0	10460	0	10054	0	10624	0	8633	0	8395	0	7460	0	6751	0	5717	0	5127	0	3964	0	3295	0	2610	0	2281	0	1697	0
-8.0	17	1551	0	1054	0	2284	0	2626	0	3479	0	3899	0	4383	0	5101	0	5702	0	6787	0	7308	0	8047	0	8460	0	8736	0	8467	0	8344	0	6832	0	6224	0	6051	0	5205	0	4555	0	3624	0	3121	0	2796	0	2075	0	2332	0	1828
-8.5	16	0	1459	0	2016	0	2035	0	2642	0	2844	0	3265	0	3840	0	4653	0	4925	0	5427	0	6110	0	6760	0	7005	0	7021	0	7072	0	6169	0	5583	0	5100	0	4891	0	4387	0	3624	0	2842	0	2603	0	2309	0	1598	0	1535	0
-9.0	15	936	0	1180	0	1950	0	2703	0	2600	0	2972	0	2891	0	3593	0	4256	0	4406	0	4829	0	5133	0	6055	0	6130	0	5961	0	5518	0	5012	0	4425	0	3955	0	3881	0	3701	0	2592	0	2456	0	2286	0	2058	0	1750	0	1254
-9.5	14	0	1498	0	1382	0	1791	0	2207	0	2425	0	2810	0	2892	0	2948	0	3667	0	4180	0	3862	0	5067	0	5191	0	5538	0	5422	0	4552	0	4104	0	3651	0	3537	0	3128	0	2610	0	2355	0	1752	0	1575	0	1598	0	1385	0
-10.0	13	0	0	1178	0	1251	0	1775	0	1802	0	2012	0	2176	0	2374	0	2987	0	3240	0	3300	0	4156	0	4443	0	4261	0	4080	0	3737	0	3768	0	3226	0	3501	0	2971	0	2389	0	1874	0	1797	0	1841	0	1298	0	1418	0	0
-10.5	12	0	0	0	1043	0	923	0	1408	0	1979	0	1855	0	1911	0	2294	0	2733	0	3067	0	3228	0	3770	0	3746	0	4255	0	3877	0	3296	0	2858	0	2698	0	2403	0	2352	0	2031	0	1787	0	1647	0	1436	0	1514	0	0	0
-11.0	11	0	0	0	0	931	0	1485	0	1405	0	1573	0	1872	0	2177	0	2172	0	2470	0	2180	0	3165	0	3467	0	3294	0	3507	0	3040	0	2498	0	2791	0	2206	0	2706	0	1982	0	2193	0	1923	0	1289	0	1157	0	0	0	0
-11.5	10	0	0	0	0	0	1140	0	1339	0	1619	0	1622	0	1691	0	1808	0	2123	0	2281	0	2255	0	2621	0	3047	0	3088	0	2951	0	2488	0	2005	0	2067	0	1934	0	1982	0	1680	0	1520	0	1337	0	985	0	0	0	0	0
-12.0	9	0	0	0	0	0	0	951	0	1285	0	1253	0	1213	0	1750	0	1599	0	1659	0	1780	0	2577	0	2888	0	2895	0	2640	0	1939	0	1771	0	1607	0	2012	0	1797	0	1732	0	1498	0	1502	0	1244	0	0	0	0	0	0
-12.5	8	0	0	0	0	0	0	0	1097	0	924	0	1212	0	1571	0	1325	0	1851	0	1687	0	1727	0	2308	0	2230	0	2315	0	2257	0	1974	0	1786	0	1776	0	1325	0	1474	0	1425	0	1288	0	851	0	0	0	0	0	0	0
-13.0	7	0	0	0	0	0	0	0	0	1016	0	883	0	1104	0	936	0	1067	0	1411	0	1666	0	1437	0	2435	0	2059	0	2263	0	2416	0	1651	0	882	0	1227	0	1413	0	1788	0	1398	0	1321	0	0	0	0	0	0	0	0
-13.5	6	0	0	0	0	0	0	0	0	0	1039	0	1041	0	884	0	1135	0	1027	0	1071	0	1568	0	1899	0	2283	0	2198	0	1632	0	1442	0	1260	0	1185	0	1167	0	1036	0	1132	0	787	0	0	0	0	0	0	0	0	0
-14.0	5	0	0	0	0	0	0	0	0	0	0	762	0	1021	0	1201	0	746	0	1095	0	901	0	1671	0	2046	0	1835	0	2051	0	1672	0	874	0	1196	0	879	0	1066	0	963	0	972	0	0	0	0	0	0	0	0	0	0
-14.5	4	0	0	0	0	0	0	0	0	0	0	0	773	0	814	0	1095	0	957	0	1169	0	1348	0	1624	0	1627	0	1781	0	1693	0	1283	0	949	0	1096	0	1110	0	1010	0	924	0	0	0	0	0	0	0	0	0	0	0
-15.0	3	0	0	0	0	0	0	0	0	0	0	0	0	844	0	740	0	959	0	710	0	661	0	1562	0	1528	0	1492	0	1671	0	1153	0	1336	0	997	0	1114	0	1309	0	1133	0	0	0	0	0	0	0	0	0	0	0	0
-15.5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	688	0	903	0	831	0	849	0	1008	0	1549	0	1454	0	1433	0	1597	0	1084	0	831	0	961	0	912	0	777	0	0	0	0	0	0	0	0	0	0	0	0	0
-16.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	0	256	0	883	0	1393	0	1012	0	1050	0	1575	0	1669	0	1350	0	774	0	567	0	837	0	958	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	COL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53
	Xcm	-13.0	-12.5	-12.0	-11.5	-11.0	-10.5	-10.0	-9.5	-9.0	-8.5	-8.0	-7.5	-7.0	-6.5	-6.0	-5.5	-5.0	-4.5	-4.0	-3.5	-3.0	-2.5	-2.0	-1.5	-1.0	-0.5	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0	5.5	6.0	6.5	7.0	7.5	8.0	8.5	9.0	9.5	10.0	10.5	11.0	11.5	12.0	12.5	13.0

Corrected Counts
Ycm	ROW	
16.0	65	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	518.664743874394800	0.000000000000000	671.902719375658000	0.000000000000000	476.542452849173400	0.000000000000000	840.813698055311000	0.000000000000000	882.270493590828400	0.000000000000000	719.149472139509200	0.000000000000000	911.850056551345600	0.000000000000000	1136.932449336450000	0.000000000000000	969.206413144978400	0.000000000000000	698.126248062251000	0.000000000000000	620.170935767327600	0.000000000000000	769.281532499104600	0.000000000000000	788.834729500017800	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.5	64	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	777.662970658587000	0.000000000000000	653.014227451423000	0.000000000000000	525.488955955149800	0.000000000000000	1001.390365825943200	0.000000000000000	1074.513594393849000	0.000000000000000	1478.054009167488000	0.000000000000000	1514.903282201844000	0.000000000000000	1597.049678056374000	0.000000000000000	1632.120122942874000	0.000000000000000	1035.298434221507000	0.000000000000000	1140.636169470591000	0.000000000000000	912.300847957155200	0.000000000000000	978.437328228668000	0.000000000000000	959.026910633328000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.0	63	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	959.543381926932800	0.000000000000000	587.710139693840400	0.000000000000000	669.831333241389400	0.000000000000000	1136.078981810322000	0.000000000000000	790.628555878142800	0.000000000000000	1282.916855392422000	0.000000000000000	1741.504826896057000	0.000000000000000	1801.315738910889000	0.000000000000000	1756.070696273005000	0.000000000000000	1468.173638537762000	0.000000000000000	1110.330240476795000	0.000000000000000	1050.921262071908000	0.000000000000000	796.767409866099600	0.000000000000000	997.205856998582800	0.000000000000000	894.927939585750400	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.5	62	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	762.546057135783600	0.000000000000000	905.939428307353200	0.000000000000000	1027.253051421760000	0.000000000000000	961.956901015454600	0.000000000000000	1027.662598520535000	0.000000000000000	1599.148545989651000	0.000000000000000	2123.468028340495000	0.000000000000000	1977.606176310970000	0.000000000000000	1727.925095891692000	0.000000000000000	1801.146878895099000	0.000000000000000	1566.754125685444000	0.000000000000000	1270.860347030998000	0.000000000000000	1383.634480474172000	0.000000000000000	1176.511462276701000	0.000000000000000	979.629310278894800	0.000000000000000	920.851596830474000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.0	61	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	842.426618207201400	0.000000000000000	1049.936410156178000	0.000000000000000	879.776035780365800	0.000000000000000	878.646289030541200	0.000000000000000	902.203295103063600	0.000000000000000	1106.117698038371000	0.000000000000000	1432.689341098296000	0.000000000000000	1804.267102447809000	0.000000000000000	2084.250456558431000	0.000000000000000	1891.852929638177000	0.000000000000000	1795.896892578065000	0.000000000000000	1527.295777205546000	0.000000000000000	1156.371694189927000	0.000000000000000	1186.259349701653000	0.000000000000000	1240.393001437878000	0.000000000000000	1444.926462297051000	0.000000000000000	1003.537455015126000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.5	60	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1088.690360401227000	0.000000000000000	1334.240548000437000	0.000000000000000	1481.989811509050000	0.000000000000000	1203.389776038967000	0.000000000000000	1324.486334851232000	0.000000000000000	1513.885397617089000	0.000000000000000	1600.744205789823000	0.000000000000000	2269.325033604927000	0.000000000000000	2384.900359471887000	0.000000000000000	2195.865692968170000	0.000000000000000	2101.822438875056000	0.000000000000000	1754.446971092865000	0.000000000000000	1484.436935199211000	0.000000000000000	1395.218429098448000	0.000000000000000	1525.569709188598000	0.000000000000000	1328.007126431572000	0.000000000000000	1354.315869446293000	0.000000000000000	1248.423663812470000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.0	59	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	854.287047001150000	0.000000000000000	1064.009367927124000	0.000000000000000	1137.001931665463000	0.000000000000000	510.207673063220000	0.000000000000000	1272.882755830150000	0.000000000000000	1432.484583104889000	0.000000000000000	1614.605565277464000	0.000000000000000	1941.475992020907000	0.000000000000000	2191.511134761499000	0.000000000000000	2679.656040563161000	0.000000000000000	2172.951762891815000	0.000000000000000	2228.896847075345000	0.000000000000000	1493.962193496710000	0.000000000000000	1555.482012972791000	0.000000000000000	1481.523164013540000	0.000000000000000	1324.477159554103000	0.000000000000000	1133.404903632986000	0.000000000000000	1522.139725124641000	0.000000000000000	692.092586789139400	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.5	58	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1175.686322775427000	0.000000000000000	1171.739551505310000	0.000000000000000	1363.238016652670000	0.000000000000000	1441.625871017567000	0.000000000000000	1416.402132700693000	0.000000000000000	1564.869706022054000	0.000000000000000	2068.874918792530000	0.000000000000000	1955.853048765701000	0.000000000000000	2720.746717846619000	0.000000000000000	2636.551175803748000	0.000000000000000	2664.871299410970000	0.000000000000000	2486.841398776430000	0.000000000000000	2210.023720080078000	0.000000000000000	1872.755141361013000	0.000000000000000	1955.759425929073000	0.000000000000000	2019.684904251534000	0.000000000000000	1668.044743241897000	0.000000000000000	1849.565840685190000	0.000000000000000	1262.795841383094000	0.000000000000000	1357.549233136626000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.0	57	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	674.536091581451000	0.000000000000000	1268.146332305516000	0.000000000000000	1355.272551248548000	0.000000000000000	1380.874842438554000	0.000000000000000	1380.585539388988000	0.000000000000000	1577.125483510879000	0.000000000000000	2172.471210152662000	0.000000000000000	2026.021343870444000	0.000000000000000	2337.561896689375000	0.000000000000000	2720.317855808142000	0.000000000000000	2916.513918412542000	0.000000000000000	2998.045351042892000	0.000000000000000	2645.961266375958000	0.000000000000000	2182.864539772616000	0.000000000000000	1822.178209931471000	0.000000000000000	1933.320334733136000	0.000000000000000	1705.406646553456000	0.000000000000000	1457.181191283233000	0.000000000000000	1250.233830077398000	0.000000000000000	1074.639508895364000	0.000000000000000	1295.758630648968000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.5	56	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1524.297419742980000	0.000000000000000	1264.359293466192000	0.000000000000000	1608.825702088701000	0.000000000000000	1713.447732188267000	0.000000000000000	1979.393502283044000	0.000000000000000	1855.486289516408000	0.000000000000000	2262.689892838286000	0.000000000000000	2725.206172837523000	0.000000000000000	2861.454867627580000	0.000000000000000	3522.343326749409000	0.000000000000000	3570.135222926944000	0.000000000000000	3445.288297877829000	0.000000000000000	3454.197474418660000	0.000000000000000	2664.265697246168000	0.000000000000000	2471.379571610586000	0.000000000000000	2697.479600041593000	0.000000000000000	2210.838437934617000	0.000000000000000	2188.932967161896000	0.000000000000000	2199.248107336890000	0.000000000000000	1638.684475756437000	0.000000000000000	1649.631052388580000	0.000000000000000	1396.894159962827000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.0	55	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1653.635664229698000	0.000000000000000	1262.980672568173000	0.000000000000000	1620.485324274774000	0.000000000000000	1858.525529595791000	0.000000000000000	1911.445944411992000	0.000000000000000	1826.299837004666000	0.000000000000000	2258.479942348244000	0.000000000000000	2808.682324873806000	0.000000000000000	2692.301279089277000	0.000000000000000	3747.480553764897000	0.000000000000000	3929.473098557977000	0.000000000000000	3304.748279062557000	0.000000000000000	4048.694318002105000	0.000000000000000	3746.182419255315000	0.000000000000000	2998.056799354724000	0.000000000000000	2643.495170335333000	0.000000000000000	2302.214914897700000	0.000000000000000	2004.434458910210000	0.000000000000000	2127.789862679757000	0.000000000000000	1809.315221163398000	0.000000000000000	1400.110623998436000	0.000000000000000	1651.130613173353000	0.000000000000000	1551.437187244423000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
